order_id,customer_id,channel_id,store_id,order_date,status,total_amount
ORD-000668114,CUST-000467505,ZIGZAG,,2026-01-27T14:43:00,구매확정,39000
ORD-001217073,CUST-000063474,ZIGZAG,,2026-08-09T15:11:00,배송완료,49000
ORD-000730141,CUST-000511088,ZIGZAG,,2026-03-03T08:02:00,구매확정,119000
ORD-000308305,CUST-000211445,ZIGZAG,,2025-07-05T11:24:00,구매확정,167000
ORD-001156054,CUST-000809280,ZIGZAG,,2026-07-30T13:19:00,배송완료,89000
ORD-000067599,CUST-000021280,ZIGZAG,,2024-09-01T21:56:00,구매확정,35000
ORD-001030299,CUST-000007987,ZIGZAG,,2026-06-18T20:13:00,구매확정,59000
ORD-001017407,CUST-000027737,ZIGZAG,,2026-06-13T22:56:00,구매확정,78000
ORD-000090649,CUST-000063468,ZIGZAG,,2024-10-30T23:54:00,구매확정,84000
ORD-000835860,CUST-000585013,OFFLINE,STORE-02,2026-03-31T15:09:00,구매확정,89000
ORD-001060986,CUST-000742530,ZIGZAG,,2026-07-01T19:03:00,구매확정,35000
ORD-001062251,CUST-000743423,ZIGZAG,,2026-07-01T11:35:00,구매확정,35000
ORD-001244363,CUST-000870848,ZIGZAG,,2026-08-17T08:03:00,배송중,35000
ORD-001213438,CUST-000849332,ZIGZAG,,2026-08-08T08:02:00,배송완료,49000
ORD-000957660,CUST-000670085,ZIGZAG,,2026-05-20T08:45:00,구매확정,78000
ORD-000036864,CUST-000002724,ZIGZAG,,2024-06-16T12:41:00,구매확정,84000
ORD-001031693,CUST-000721972,ZIGZAG,,2026-06-19T09:39:00,구매확정,78000
ORD-000334457,CUST-000234047,ZIGZAG,,2025-07-26T17:17:00,구매확정,127000
ORD-000936808,CUST-000655488,ZIGZAG,,2026-05-11T14:36:00,구매확정,89000
ORD-000739569,CUST-000517734,ZIGZAG,,2026-03-05T21:53:00,구매확정,35000
ORD-000934090,CUST-000653586,ZIGZAG,,2026-05-10T15:01:00,구매확정,49000
ORD-001150930,CUST-000055917,ZIGZAG,,2026-07-29T15:50:00,배송완료,89000
ORD-000406963,CUST-000284737,ZIGZAG,,2025-09-08T13:12:00,구매확정,89000
ORD-000699378,CUST-000439860,ZIGZAG,,2026-02-19T18:44:00,구매확정,39000
ORD-000387379,CUST-000271032,ZIGZAG,,2025-08-23T17:51:00,구매확정,98000
ORD-000833620,CUST-000149120,ZIGZAG,,2026-03-30T09:58:00,구매확정,58000
ORD-000643345,CUST-000202982,ZIGZAG,,2026-01-12T14:19:00,구매확정,49000
ORD-000102731,CUST-000020256,ZIGZAG,,2024-11-23T19:10:00,구매확정,35000
ORD-000509726,CUST-000356634,ZIGZAG,,2025-11-21T17:28:00,구매확정,49000
ORD-000796818,CUST-000153675,ZIGZAG,,2026-03-15T12:02:00,구매확정,89000
ORD-000945801,CUST-000661831,ZIGZAG,,2026-05-15T18:39:00,구매확정,35000
ORD-000671343,CUST-000469762,ZIGZAG,,2026-01-29T11:04:00,구매확정,128000
ORD-000410524,CUST-000287216,ZIGZAG,,2025-09-11T21:04:00,구매확정,39000
ORD-000807591,CUST-000565250,ZIGZAG,,2026-03-19T20:29:00,구매확정,103000
ORD-001094738,CUST-000766211,ZIGZAG,,2026-07-14T11:23:00,구매확정,128000
ORD-000913742,CUST-000639443,ZIGZAG,,2026-05-02T18:51:00,구매확정,35000
ORD-001051070,CUST-000735533,ZIGZAG,,2026-06-27T14:55:00,구매확정,39000
ORD-001113583,CUST-000779448,ZIGZAG,,2026-07-22T15:02:00,배송완료,70000
ORD-000971488,CUST-000095854,ZIGZAG,,2026-05-25T14:50:00,구매확정,49000
ORD-000447023,CUST-000312729,ZIGZAG,,2025-10-09T18:06:00,구매확정,70000
ORD-000259044,CUST-000181284,ZIGZAG,,2025-05-18T12:51:00,구매확정,49000
ORD-000625141,CUST-000437382,ZIGZAG,,2026-01-05T19:15:00,구매확정,39000
ORD-000304757,CUST-000213263,ZIGZAG,,2025-07-01T19:04:00,구매확정,35000
ORD-001073769,CUST-000225982,ZIGZAG,,2026-07-05T13:51:00,구매확정,39000
ORD-001123454,CUST-000574492,ZIGZAG,,2026-07-25T15:16:00,배송완료,39000
ORD-001185274,CUST-000367054,ZIGZAG,,2026-08-04T21:29:00,배송완료,138000
ORD-000271837,CUST-000190235,ZIGZAG,,2025-05-31T10:09:00,구매확정,74000
ORD-000684035,CUST-000478686,ZIGZAG,,2026-02-08T12:58:00,구매확정,177000
ORD-000893213,CUST-000625091,ZIGZAG,,2026-04-24T21:50:00,구매확정,74000
ORD-001205139,CUST-000843499,ZIGZAG,,2026-08-07T12:58:00,배송완료,128000
ORD-000050279,CUST-000035172,ZIGZAG,,2024-07-27T13:56:00,구매확정,117000
ORD-001153529,CUST-000356428,ZIGZAG,,2026-07-30T20:49:00,배송완료,35000
ORD-001014995,CUST-000710301,ZIGZAG,,2026-06-12T13:22:00,구매확정,54000
ORD-001239663,CUST-000867539,ZIGZAG,,2026-08-15T10:52:00,배송완료,78000
ORD-000503166,CUST-000238398,ZIGZAG,,2025-11-20T09:28:00,구매확정,35000
ORD-001211842,CUST-000848206,ZIGZAG,,2026-08-08T15:44:00,배송완료,39000
ORD-000951805,CUST-000203416,ZIGZAG,,2026-05-17T15:07:00,구매확정,89000
ORD-000936302,CUST-000280435,ZIGZAG,,2026-05-11T16:54:00,구매확정,88000
ORD-000743998,CUST-000352538,ZIGZAG,,2026-03-06T08:21:00,구매확정,39000
ORD-001149562,CUST-000804708,ZIGZAG,,2026-07-29T13:27:00,배송완료,49000
ORD-001024508,CUST-000716972,ZIGZAG,,2026-06-16T13:44:00,구매확정,89000
ORD-000389075,CUST-000272255,ZIGZAG,,2025-08-25T23:54:00,구매확정,39000
ORD-000925322,CUST-000647498,ZIGZAG,,2026-05-07T20:32:00,구매확정,74000
ORD-000729129,CUST-000510400,ZIGZAG,,2026-03-03T08:37:00,구매확정,39000
ORD-001164775,CUST-000815376,ZIGZAG,,2026-08-01T12:57:00,배송완료,84000
ORD-000559869,CUST-000079295,ZIGZAG,,2025-12-09T21:46:00,구매확정,128000
ORD-000166880,CUST-000116829,ZIGZAG,,2025-03-03T17:10:00,구매확정,39000
ORD-001207603,CUST-000845219,ZIGZAG,,2026-08-08T22:33:00,배송완료,39000
ORD-000042553,CUST-000029780,ZIGZAG,,2024-07-05T15:26:00,구매확정,35000
ORD-000873134,CUST-000611050,ZIGZAG,,2026-04-15T09:55:00,구매확정,127000
ORD-000408406,CUST-000285742,ZIGZAG,,2025-09-10T21:07:00,구매확정,124000
ORD-000280105,CUST-000196016,ZIGZAG,,2025-06-08T08:51:00,구매확정,35000
ORD-001195200,CUST-000836528,OFFLINE,STORE-02,2026-08-05T09:17:00,배송완료,58000
ORD-001061515,CUST-000742913,ZIGZAG,,2026-07-01T08:59:00,구매확정,35000
ORD-000288254,CUST-000201757,ZIGZAG,,2025-06-15T13:28:00,구매확정,39000
ORD-000535213,CUST-000374482,ZIGZAG,,2025-11-28T22:53:00,구매확정,39000
ORD-000455435,CUST-000259309,ZIGZAG,,2025-10-15T14:00:00,구매확정,137000
ORD-000987290,CUST-000205735,OFFLINE,STORE-02,2026-06-01T18:36:00,구매확정,59000
ORD-000716037,CUST-000282502,ZIGZAG,,2026-03-01T08:22:00,구매확정,49000
ORD-000721849,CUST-000505264,ZIGZAG,,2026-03-02T15:34:00,구매확정,39000
ORD-000103180,CUST-000072228,ZIGZAG,,2024-11-23T10:12:00,구매확정,49000
ORD-000786224,CUST-000550337,ZIGZAG,,2026-03-13T15:16:00,구매확정,35000
ORD-000990225,CUST-000692962,ZIGZAG,,2026-06-02T14:20:00,구매확정,123000
ORD-000288821,CUST-000193766,ZIGZAG,,2025-06-16T12:21:00,구매확정,138000
ORD-000306273,CUST-000118531,ZIGZAG,,2025-07-03T19:26:00,구매확정,127000
ORD-001126423,CUST-000788475,ZIGZAG,,2026-07-25T13:32:00,배송완료,133000
ORD-001082858,CUST-000757865,ZIGZAG,,2026-07-10T08:05:00,구매확정,39000
ORD-000398064,CUST-000278524,ZIGZAG,,2025-09-02T14:08:00,구매확정,49000
ORD-000534011,CUST-000373638,ZIGZAG,,2025-11-27T22:06:00,구매확정,89000
ORD-000556617,CUST-000115792,ZIGZAG,,2025-12-07T22:49:00,구매확정,39000
ORD-000878382,CUST-000614734,ZIGZAG,,2026-04-18T16:59:00,구매확정,19000
ORD-000785641,CUST-000408045,OFFLINE,STORE-02,2026-03-13T08:07:00,구매확정,54000
ORD-000049247,CUST-000008915,ZIGZAG,,2024-07-26T13:10:00,구매확정,119000
ORD-000104900,CUST-000073460,ZIGZAG,,2024-11-24T20:08:00,구매확정,98000
ORD-000807603,CUST-000565259,ZIGZAG,,2026-03-19T15:55:00,구매확정,35000
ORD-000629815,CUST-000328947,ZIGZAG,,2026-01-07T14:49:00,구매확정,35000
ORD-000030055,CUST-000021041,ZIGZAG,,2024-05-25T22:55:00,구매확정,88000
ORD-000858895,CUST-000601094,ZIGZAG,,2026-04-09T20:37:00,구매확정,68000
ORD-000366847,CUST-000256666,ZIGZAG,,2025-08-08T17:16:00,구매확정,74000
ORD-000996561,CUST-000697397,ZIGZAG,,2026-06-05T18:08:00,구매확정,163000
ORD-000752232,CUST-000526606,ZIGZAG,,2026-03-07T23:43:00,구매확정,35000
ORD-000992756,CUST-000694768,ZIGZAG,,2026-06-03T10:19:00,구매확정,35000
ORD-000748624,CUST-000121687,ZIGZAG,,2026-03-07T16:09:00,구매확정,69000
ORD-000081414,CUST-000056975,ZIGZAG,,2024-10-06T12:08:00,구매확정,35000
ORD-000432077,CUST-000302271,ZIGZAG,,2025-09-27T11:20:00,구매확정,78000
ORD-000145048,CUST-000101569,ZIGZAG,,2025-01-22T11:06:00,구매확정,74000
ORD-000013336,CUST-000009316,ZIGZAG,,2024-03-26T15:38:00,구매확정,70000
ORD-000092563,CUST-000064819,ZIGZAG,,2024-11-03T20:40:00,구매확정,74000
ORD-000141115,CUST-000098828,ZIGZAG,,2025-01-13T08:27:00,구매확정,39000
ORD-000458251,CUST-000251467,ZIGZAG,,2025-10-17T10:11:00,구매확정,35000
ORD-001056346,CUST-000739265,ZIGZAG,,2026-06-28T20:52:00,구매확정,49000
ORD-001066019,CUST-000382811,ZIGZAG,,2026-07-03T19:26:00,구매확정,39000
ORD-000578274,CUST-000342620,ZIGZAG,,2025-12-19T09:20:00,구매확정,88000
ORD-000011886,CUST-000008270,ZIGZAG,,2024-03-22T22:09:00,구매확정,88000
ORD-000465745,CUST-000325784,ZIGZAG,,2025-10-23T10:17:00,구매확정,177000
ORD-000293430,CUST-000205393,OFFLINE,STORE-02,2025-06-21T13:35:00,구매확정,88000
ORD-000458458,CUST-000320684,ZIGZAG,,2025-10-17T16:50:00,구매확정,128000
ORD-001002975,CUST-000701862,ZIGZAG,,2026-06-07T18:55:00,구매확정,123000
ORD-000047778,CUST-000033434,ZIGZAG,,2024-07-22T23:55:00,구매확정,49000
ORD-000949235,CUST-000593608,ZIGZAG,,2026-05-17T13:06:00,구매확정,133000
ORD-000868501,CUST-000607840,ZIGZAG,,2026-04-13T09:09:00,구매확정,98000
ORD-000655441,CUST-000458634,ZIGZAG,,2026-01-17T23:53:00,구매확정,128000
ORD-000476856,CUST-000333515,ZIGZAG,,2025-10-31T15:20:00,구매확정,35000
ORD-000675946,CUST-000077043,ZIGZAG,,2026-02-01T20:02:00,구매확정,88000
ORD-000862332,CUST-000603526,ZIGZAG,,2026-04-11T20:51:00,구매확정,78000
ORD-000244743,CUST-000069429,ZIGZAG,,2025-05-04T23:55:00,구매확정,39000
ORD-000609267,CUST-000426286,ZIGZAG,,2025-12-30T17:54:00,구매확정,74000
ORD-000097723,CUST-000068422,ZIGZAG,,2024-11-16T13:57:00,구매확정,35000
ORD-001167640,CUST-000817361,ZIGZAG,,2026-08-01T23:40:00,배송완료,127000
ORD-001012410,CUST-000588017,ZIGZAG,,2026-06-11T10:58:00,구매확정,39000
ORD-000902634,CUST-000631704,ZIGZAG,,2026-04-27T10:13:00,구매확정,35000
ORD-001110740,CUST-000765366,ZIGZAG,,2026-07-20T15:16:00,배송완료,39000
ORD-000008983,CUST-000006270,ZIGZAG,,2024-03-13T09:07:00,구매확정,39000
ORD-001052461,CUST-000736501,ZIGZAG,,2026-06-27T15:37:00,구매확정,49000
ORD-000289665,CUST-000202758,ZIGZAG,,2025-06-17T15:37:00,구매확정,74000
ORD-000954055,CUST-000667552,ZIGZAG,,2026-05-18T19:13:00,구매확정,49000
ORD-000520399,CUST-000284971,ZIGZAG,,2025-11-23T10:50:00,구매확정,109000
ORD-001197058,CUST-000837847,OFFLINE,STORE-02,2026-08-06T15:17:00,배송완료,19000
ORD-000184958,CUST-000129546,ZIGZAG,,2025-03-10T22:52:00,구매확정,89000
ORD-000837772,CUST-000586346,ZIGZAG,,2026-03-31T10:55:00,구매확정,88000
ORD-000692983,CUST-000484991,ZIGZAG,,2026-02-14T16:03:00,구매확정,138000
ORD-000187700,CUST-000003582,ZIGZAG,,2025-03-11T11:01:00,구매확정,35000
ORD-000645705,CUST-000415430,ZIGZAG,,2026-01-13T20:33:00,구매확정,89000
ORD-001020400,CUST-000549614,ZIGZAG,,2026-06-14T15:36:00,구매확정,138000
ORD-000975885,CUST-000206848,ZIGZAG,,2026-05-27T19:09:00,구매확정,74000
ORD-000579441,CUST-000405461,ZIGZAG,,2025-12-19T18:21:00,구매확정,49000
ORD-000764387,CUST-000180902,ZIGZAG,,2026-03-09T18:34:00,구매확정,84000
ORD-000613593,CUST-000351218,ZIGZAG,,2026-01-01T17:49:00,구매확정,39000
ORD-000218450,CUST-000116503,ZIGZAG,,2025-04-07T22:48:00,구매확정,89000
ORD-000783193,CUST-000072630,ZIGZAG,,2026-03-12T21:34:00,구매확정,89000
ORD-000580171,CUST-000405970,ZIGZAG,,2025-12-20T09:52:00,구매확정,117000
ORD-000683047,CUST-000477996,ZIGZAG,,2026-02-07T10:39:00,구매확정,138000
ORD-000804365,CUST-000562999,ZIGZAG,,2026-03-18T12:03:00,구매확정,35000
ORD-000954995,CUST-000668208,ZIGZAG,,2026-05-19T23:57:00,구매확정,128000
ORD-000781404,CUST-000546967,ZIGZAG,,2026-03-12T12:57:00,구매확정,128000
ORD-000061839,CUST-000043223,ZIGZAG,,2024-08-13T14:05:00,구매확정,78000
ORD-000727912,CUST-000509543,ZIGZAG,,2026-03-03T09:10:00,구매확정,69000
ORD-000770386,CUST-000539317,ZIGZAG,,2026-03-10T09:51:00,구매확정,39000
ORD-001221293,CUST-000854824,ZIGZAG,,2026-08-09T18:07:00,배송완료,49000
ORD-000717362,CUST-000502103,ZIGZAG,,2026-03-01T14:12:00,구매확정,84000
ORD-000871080,CUST-000609660,ZIGZAG,,2026-04-14T09:49:00,구매확정,39000
ORD-000736678,CUST-000515279,ZIGZAG,,2026-03-05T21:40:00,구매확정,39000
ORD-000732628,CUST-000512815,ZIGZAG,,2026-03-04T14:53:00,구매확정,103000
ORD-000870327,CUST-000609136,ZIGZAG,,2026-04-14T11:18:00,구매확정,98000
ORD-001049335,CUST-000734291,ZIGZAG,,2026-06-26T18:40:00,구매확정,39000
ORD-000373990,CUST-000261684,ZIGZAG,,2025-08-10T16:25:00,구매확정,39000
ORD-000586626,CUST-000410517,OFFLINE,STORE-02,2025-12-22T10:17:00,구매확정,49000
ORD-000702632,CUST-000491713,ZIGZAG,,2026-02-21T10:55:00,구매확정,128000
ORD-000197131,CUST-000138034,ZIGZAG,,2025-03-17T15:05:00,구매확정,173000
ORD-001020159,CUST-000382538,OFFLINE,STORE-02,2026-06-14T14:42:00,구매확정,39000
ORD-000250208,CUST-000175063,ZIGZAG,,2025-05-09T15:40:00,구매확정,39000
ORD-000343124,CUST-000240103,ZIGZAG,,2025-07-30T22:08:00,구매확정,88000
ORD-000381354,CUST-000266812,ZIGZAG,,2025-08-17T10:40:00,구매확정,39000
ORD-000955544,CUST-000668598,ZIGZAG,,2026-05-19T10:29:00,구매확정,49000
ORD-000149357,CUST-000007658,ZIGZAG,,2025-02-02T13:53:00,구매확정,35000
ORD-001166148,CUST-000816322,ZIGZAG,,2026-08-01T12:48:00,배송완료,49000
ORD-000690942,CUST-000483532,ZIGZAG,,2026-02-13T12:05:00,구매확정,49000
ORD-000843343,CUST-000350489,ZIGZAG,,2026-04-03T12:31:00,구매확정,89000
ORD-000003052,CUST-000000748,ZIGZAG,,2024-03-05T20:21:00,구매확정,39000
ORD-000481294,CUST-000336656,ZIGZAG,,2025-11-03T23:37:00,구매확정,35000
ORD-000895673,CUST-000626825,ZIGZAG,,2026-04-25T21:06:00,구매확정,103000
ORD-000021979,CUST-000009628,ZIGZAG,,2024-04-26T17:30:00,구매확정,78000
ORD-000245137,CUST-000171551,ZIGZAG,,2025-05-04T19:24:00,구매확정,39000
ORD-000067764,CUST-000032403,ZIGZAG,,2024-09-01T12:23:00,구매확정,78000
ORD-000660260,CUST-000198227,ZIGZAG,,2026-01-21T08:26:00,구매확정,39000
ORD-000665294,CUST-000364837,ZIGZAG,,2026-01-25T17:51:00,구매확정,49000
ORD-000790033,CUST-000186424,ZIGZAG,,2026-03-14T18:45:00,구매확정,39000
ORD-000226703,CUST-000158732,ZIGZAG,,2025-04-15T19:12:00,구매확정,49000
ORD-000318697,CUST-000075795,ZIGZAG,,2025-07-14T13:01:00,구매확정,124000
ORD-000887177,CUST-000620944,ZIGZAG,,2026-04-21T21:02:00,구매확정,39000
ORD-000263441,CUST-000161669,ZIGZAG,,2025-05-23T12:42:00,구매확정,35000
ORD-001071695,CUST-000411523,ZIGZAG,,2026-07-05T17:54:00,구매확정,35000
ORD-000453561,CUST-000317284,ZIGZAG,,2025-10-13T17:29:00,구매확정,35000
ORD-000912565,CUST-000638602,ZIGZAG,,2026-05-02T18:48:00,구매확정,35000
ORD-001037208,CUST-000725845,ZIGZAG,,2026-06-21T12:34:00,구매확정,49000
ORD-000957300,CUST-000669845,ZIGZAG,,2026-05-20T15:49:00,구매확정,178000
ORD-000816952,CUST-000571792,ZIGZAG,,2026-03-23T17:29:00,구매확정,35000
ORD-000857637,CUST-000160210,ZIGZAG,,2026-04-09T11:44:00,구매확정,49000
ORD-000268797,CUST-000002904,ZIGZAG,,2025-05-28T10:51:00,구매확정,49000
ORD-000734035,CUST-000513776,ZIGZAG,,2026-03-04T17:56:00,구매확정,35000
ORD-000658511,CUST-000134484,ZIGZAG,,2026-01-19T18:29:00,구매확정,88000
ORD-000151983,CUST-000106437,ZIGZAG,,2025-02-08T09:17:00,구매확정,35000
ORD-000599915,CUST-000419737,ZIGZAG,,2025-12-27T22:00:00,구매확정,88000
ORD-001067907,CUST-000747405,ZIGZAG,,2026-07-04T20:58:00,구매확정,19000
ORD-000808911,CUST-000467071,ZIGZAG,,2026-03-20T12:02:00,구매확정,88000
ORD-000116732,CUST-000081789,ZIGZAG,,2024-12-13T18:22:00,구매확정,39000
ORD-000834190,CUST-000583820,ZIGZAG,,2026-03-30T18:59:00,구매확정,39000
ORD-001063641,CUST-000741774,ZIGZAG,,2026-07-02T22:55:00,구매확정,35000
ORD-000708549,CUST-000495872,ZIGZAG,,2026-02-26T19:19:00,구매확정,39000
ORD-000675768,CUST-000359551,ZIGZAG,,2026-02-01T09:42:00,구매확정,128000
ORD-000344449,CUST-000241010,ZIGZAG,,2025-07-30T13:34:00,구매확정,98000
ORD-000445794,CUST-000311846,ZIGZAG,,2025-10-08T22:47:00,구매확정,77000
ORD-000711970,CUST-000498297,ZIGZAG,,2026-02-28T12:05:00,구매확정,89000
ORD-001018573,CUST-000712791,ZIGZAG,,2026-06-14T09:42:00,구매확정,49000
ORD-000560750,CUST-000155994,ZIGZAG,,2025-12-10T13:04:00,구매확정,39000
ORD-000738091,CUST-000516684,ZIGZAG,,2026-03-05T10:12:00,구매확정,39000
ORD-000462158,CUST-000170867,ZIGZAG,,2025-10-20T13:24:00,구매확정,49000
ORD-001000618,CUST-000700209,ZIGZAG,,2026-06-06T08:52:00,구매확정,58000
ORD-000999263,CUST-000699231,OFFLINE,STORE-02,2026-06-06T13:03:00,구매확정,49000
ORD-001206131,CUST-000844177,ZIGZAG,,2026-08-07T21:45:00,배송완료,39000
ORD-000347443,CUST-000243101,ZIGZAG,,2025-08-01T23:50:00,구매확정,98000
ORD-000848547,CUST-000593840,ZIGZAG,,2026-04-05T10:29:00,구매확정,74000
ORD-000008749,CUST-000002216,ZIGZAG,,2024-03-13T11:40:00,구매확정,49000
ORD-000380990,CUST-000084609,ZIGZAG,,2025-08-17T22:19:00,구매확정,39000
ORD-000450767,CUST-000098677,ZIGZAG,,2025-10-11T11:30:00,구매확정,168000
ORD-000738458,CUST-000516950,ZIGZAG,,2026-03-05T11:33:00,구매확정,59000
ORD-000921937,CUST-000645152,ZIGZAG,,2026-05-05T21:10:00,구매확정,78000
ORD-000051167,CUST-000033875,ZIGZAG,,2024-07-28T12:43:00,구매확정,74000
