return_id,order_id,sku_code,reason_code,status,request_date,resolution
RET-000031622,ORD-000144082,NQ-TOP-001-4XL-NVY,R01,완료,2025-01-29,환불
RET-000246151,ORD-001086469,NQ-TOP-002-3XL-BLK,R03,완료,2026-07-19,환불
RET-000070712,ORD-000312952,NQ-PNT-003-XS-BEG,R01,완료,2025-07-26,환불
RET-000163728,ORD-000713797,NQ-DRS-002-S-BLK,R01,완료,2026-03-26,교환
RET-000168595,ORD-000736428,NQ-DRS-001-S-IVR,R01,완료,2026-03-12,교환
RET-000101598,ORD-000447788,NQ-CLR-WRM-004-S-IVR,R03,완료,2025-11-02,교환
RET-000086228,ORD-000381790,NQ-OUT-001-M-BLK,R03,완료,2025-08-21,환불
RET-000109541,ORD-000481280,NQ-TOP-004-L-BLK,R03,완료,2025-11-16,교환
RET-000255637,ORD-001163022,NQ-TOP-003-2XL-WHT,R03,완료,2026-08-09,교환
RET-000219196,ORD-000966249,NQ-TOP-003-XL-GRY,R03,완료,2026-05-28,교환
RET-000061054,ORD-000270881,NQ-CLR-MUT-003-M-IVR,R03,완료,2025-06-16,환불
RET-000152683,ORD-000669686,NQ-OUT-002-S-BLK,R03,완료,2026-02-12,환불
RET-000113193,ORD-000497346,NQ-TOP-001-S-SKB,R01,완료,2025-11-29,환불
RET-000226374,ORD-000998610,NQ-DRS-001-M-IVR,R01,완료,2026-06-28,환불
RET-000092110,ORD-000405729,NQ-OUT-002-S-BEG,R01,완료,2025-09-28,환불
RET-000075337,ORD-000334194,NQ-CLR-WRM-001-M-IVR,R02,완료,2025-08-04,교환
RET-000019964,ORD-000092033,NQ-TOP-002-S-WHT,R03,완료,2024-11-14,환불
RET-000020267,ORD-000093473,NQ-PNT-002-XL-BLK,R04,완료,2024-11-15,환불
RET-000202973,ORD-000890771,NQ-PNT-001-S-BLK,R01,완료,2026-05-04,환불
RET-000163212,ORD-000711566,NQ-TOP-004-M-BLK,R01,완료,2026-03-13,교환
RET-000205314,ORD-000901522,NQ-TOP-001-M-LYL,R01,완료,2026-05-05,교환
RET-000121890,ORD-000536974,NQ-PNT-003-M-GRY,R03,완료,2025-12-06,환불
RET-000111792,ORD-000491063,NQ-OUT-001-L-NVY,R01,완료,2025-11-26,교환
RET-000169234,ORD-000739381,NQ-CLR-MUT-003-M-ASH,R02,완료,2026-03-30,교환
RET-000073940,ORD-000327809,NQ-CLR-MUT-006-L-ASH,R02,완료,2025-08-14,교환
RET-000223987,ORD-000987842,NQ-DRS-002-S-IVR,R02,완료,2026-06-12,환불
RET-000065334,ORD-000290052,NQ-CLR-MUT-003-L-ASH,R05,완료,2025-06-17,교환
RET-000178233,ORD-000781415,NQ-OUT-001-M-BLK,R01,완료,2026-04-06,교환
RET-000214682,ORD-000945534,NQ-CLR-MUT-003-L-ASH,R01,완료,2026-06-06,교환
RET-000078417,ORD-000348208,NQ-PNT-003-L-BEG,R01,완료,2025-08-17,교환
RET-000125205,ORD-000551224,NQ-OUT-002-M-NVY,R01,완료,2025-12-25,환불
RET-000228502,ORD-001007948,NQ-PNT-001-XS-BLK,R02,완료,2026-06-29,교환
RET-000140618,ORD-000613063,NQ-TOP-003-2XL-WHT,R03,완료,2026-01-07,환불
RET-000182823,ORD-000802927,NQ-PNT-001-XS-BLK,R01,완료,2026-04-01,교환
RET-000105501,ORD-000464361,NQ-CLR-COOL-002-S-IVR,R02,완료,2025-10-31,교환
RET-000102497,ORD-000451682,NQ-OUT-002-M-BLK,R03,완료,2025-10-31,교환
RET-000216881,ORD-000955666,NQ-TOP-001-M-WHT,R01,완료,2026-06-10,교환
RET-000123659,ORD-000544720,NQ-PNT-001-S-NVY,R04,완료,2025-12-22,교환
RET-000244966,ORD-001081204,NQ-TOP-002-L-BLK,R03,완료,2026-07-15,환불
RET-000043215,ORD-000193516,NQ-TOP-001-L-ORC,R03,완료,2025-03-31,환불
RET-000218454,ORD-000962720,NQ-PNT-001-3XL-BLK,R04,완료,2026-06-13,교환
RET-000148923,ORD-000654232,NQ-TOP-001-2XL-BLK,R01,완료,2026-02-07,교환
RET-000114507,ORD-000503238,NQ-PNT-001-L-BLK,R01,완료,2025-12-02,교환
RET-000127497,ORD-000560422,NQ-OUT-003-M-BLK,R03,완료,2025-12-23,교환
RET-000176298,ORD-000772344,NQ-CLR-MUT-003-L-IVR,R03,완료,2026-03-22,교환
RET-000008406,ORD-000039203,NQ-PNT-001-L-NVY,R01,완료,2024-07-07,교환
RET-000235081,ORD-001036247,NQ-PNT-003-M-GRY,R02,완료,2026-06-30,환불
RET-000039787,ORD-000178623,NQ-OUT-001-L-GRY,R03,완료,2025-03-24,교환
RET-000054580,ORD-000242193,NQ-OUT-001-S-GRY,R01,완료,2025-05-11,환불
RET-000053593,ORD-000237909,NQ-OUT-001-S-BLK,R04,완료,2025-05-15,교환
RET-000038884,ORD-000174812,NQ-OUT-002-S-GRY,R03,완료,2025-03-17,교환
RET-000161103,ORD-000702227,NQ-OUT-001-S-GRY,R04,완료,2026-03-14,교환
RET-000147857,ORD-000649096,NQ-OUT-001-L-GRY,R02,완료,2026-01-29,환불
RET-000182250,ORD-000800265,NQ-CLR-COOL-005-S-ASH,R01,완료,2026-03-23,교환
RET-000228999,ORD-001010168,NQ-TOP-001-XL-WHT,R01,완료,2026-07-03,환불
RET-000246559,ORD-001088446,NQ-TOP-001-XL-BLK,R01,완료,2026-08-05,환불
RET-000166855,ORD-000728457,NQ-CLR-COOL-002-M-IVR,R01,완료,2026-03-23,환불
RET-000244840,ORD-001080662,NQ-ACC-BLT-002-FREE-BEG,R01,완료,2026-07-31,환불
RET-000193824,ORD-000852282,NQ-OUT-001-M-GRY,R01,완료,2026-04-22,교환
RET-000047882,ORD-000213282,NQ-OUT-001-L-BLK,R02,완료,2025-04-11,환불
RET-000050080,ORD-000222665,NQ-PNT-003-M-BEG,R05,완료,2025-04-19,교환
RET-000082648,ORD-000367408,NQ-OUT-003-S-BEG,R01,완료,2025-08-18,교환
RET-000225603,ORD-000995107,NQ-TOP-001-2XL-SKB,R01,완료,2026-06-19,환불
RET-000009241,ORD-000043372,NQ-TOP-001-M-ORC,R01,완료,2024-08-02,환불
RET-000169710,ORD-000741559,NQ-PNT-001-M-KHK,R04,완료,2026-03-30,교환
RET-000245467,ORD-001083396,NQ-TOP-001-S-SKB,R01,완료,2026-07-28,교환
RET-000183665,ORD-000807000,NQ-CLR-COOL-002-S-IVR,R03,완료,2026-04-11,환불
RET-000106032,ORD-000466646,NQ-OUT-002-M-GRY,R01,완료,2025-11-12,환불
RET-000214483,ORD-000944612,NQ-TOP-001-2XL-GRY,R01,완료,2026-05-31,교환
RET-000002082,ORD-000009599,NQ-TOP-001-M-LYL,R01,완료,2024-04-02,환불
RET-000035071,ORD-000159329,NQ-TOP-002-S-WHT,R01,완료,2025-03-20,교환
RET-000198812,ORD-000873157,NQ-PNT-001-L-BLK,R03,완료,2026-04-22,교환
RET-000224584,ORD-000990542,NQ-OUT-001-M-BLK,R03,완료,2026-06-26,환불
RET-000165399,ORD-000721776,NQ-CLR-WRM-001-M-CRM,R01,완료,2026-03-14,환불
RET-000093288,ORD-000410893,TRD-TOP-01-WAV-002-L-BLK,R01,완료,2025-10-02,교환
RET-000126276,ORD-000555490,NQ-OUT-001-M-BEG,R01,완료,2025-12-18,교환
RET-000250365,ORD-001107573,NQ-TOP-004-XL-GRY,R03,완료,2026-08-02,환불
RET-000122880,ORD-000541347,NQ-PNT-001-S-BLK,R03,완료,2025-12-13,환불
RET-000029520,ORD-000134238,NQ-PNT-004-3XL-GRY,R03,완료,2025-01-27,환불
RET-000081209,ORD-000360880,NQ-TOP-001-M-SKB,R01,완료,2025-08-18,환불
RET-000105531,ORD-000464492,NQ-OUT-001-S-NVY,R01,완료,2025-11-06,교환
RET-000102525,ORD-000451777,NQ-TOP-001-L-GRY,R03,완료,2025-10-28,환불
RET-000236340,ORD-001041510,NQ-TOP-001-S-WHT,R03,완료,2026-07-02,교환
RET-000070301,ORD-000311209,NQ-CLR-COOL-002-L-CRM,R03,완료,2025-07-30,교환
RET-000256208,ORD-001182826,NQ-TOP-001-L-NVY,R03,접수,2026-08-09,
RET-000128657,ORD-000564653,NQ-OUT-002-M-BEG,R04,완료,2025-12-28,환불
RET-000055653,ORD-000246846,NQ-OUT-001-S-GRY,R02,완료,2025-05-31,교환
RET-000182851,ORD-000803069,NQ-DRS-002-M-IVR,R01,완료,2026-04-06,환불
RET-000248001,ORD-001094894,NQ-PNT-001-XL-KHK,R02,완료,2026-08-06,교환
RET-000070003,ORD-000309941,NQ-TOP-001-L-GRY,R02,완료,2025-07-15,교환
RET-000080107,ORD-000355761,NQ-TOP-001-2XL-LYL,R04,완료,2025-08-12,환불
RET-000226482,ORD-000999048,NQ-DRS-001-L-BLK,R04,완료,2026-07-01,교환
RET-000213731,ORD-000941118,NQ-PNT-001-M-BLK,R01,완료,2026-05-25,교환
RET-000023074,ORD-000106279,NQ-PNT-001-L-GRY,R03,완료,2024-12-10,교환
RET-000174490,ORD-000763861,NQ-PNT-003-S-BLK,R04,완료,2026-04-03,환불
RET-000146942,ORD-000644600,NQ-OUT-002-L-GRY,R03,완료,2026-02-04,환불
RET-000000619,ORD-000002856,NQ-TOP-001-M-NVY,R01,완료,2024-03-12,환불
RET-000031461,ORD-000143254,NQ-PNT-002-L-BEG,R02,완료,2025-02-09,환불
RET-000205000,ORD-000899964,NQ-CLR-MUT-003-L-ASH,R01,완료,2026-05-12,교환
RET-000210049,ORD-000924215,NQ-TOP-001-M-ORC,R01,완료,2026-05-11,교환
RET-000072573,ORD-000321594,NQ-CLR-WRM-001-M-ASH,R01,완료,2025-08-03,교환
RET-000052256,ORD-000231945,NQ-PNT-002-S-BEG,R01,완료,2025-05-11,환불
RET-000193496,ORD-000850827,NQ-TOP-001-3XL-NVY,R03,완료,2026-04-21,환불
RET-000234246,ORD-001032598,NQ-PNT-001-M-NVY,R01,완료,2026-06-25,환불
RET-000233053,ORD-001027362,NQ-PNT-002-XL-BEG,R01,완료,2026-07-11,교환
RET-000206879,ORD-000909172,NQ-TOP-004-XL-GRY,R01,완료,2026-05-06,환불
RET-000177588,ORD-000778364,NQ-DRS-001-S-BLK,R03,완료,2026-03-24,환불
RET-000120663,ORD-000531601,NQ-TOP-002-2XL-GRY,R01,완료,2025-12-22,환불
RET-000028956,ORD-000131651,NQ-TOP-001-M-NVY,R01,완료,2025-01-26,교환
RET-000234939,ORD-001035615,NQ-TOP-001-S-GRY,R01,완료,2026-07-10,교환
RET-000123849,ORD-000545495,NQ-PNT-001-3XL-NVY,R04,완료,2025-12-18,교환
RET-000119063,ORD-000524332,NQ-OUT-001-L-BLK,R02,완료,2025-12-03,교환
RET-000055686,ORD-000246974,NQ-OUT-001-M-NVY,R03,완료,2025-05-24,교환
RET-000092304,ORD-000406585,NQ-PNT-001-M-GRY,R04,완료,2025-09-30,환불
RET-000061822,ORD-000274255,NQ-PNT-003-L-GRY,R03,완료,2025-06-07,환불
RET-000205916,ORD-000904414,NQ-TOP-001-L-ORC,R03,완료,2026-05-12,교환
RET-000167424,ORD-000731056,NQ-CLR-WRM-004-L-IVR,R03,완료,2026-03-11,교환
RET-000220364,ORD-000971489,NQ-TOP-005-L-GRY,R01,완료,2026-06-09,교환
RET-000045998,ORD-000205292,NQ-OUT-002-L-NVY,R01,완료,2025-04-09,환불
RET-000141098,ORD-000615097,NQ-TOP-002-L-BLK,R01,완료,2026-01-07,환불
RET-000003753,ORD-000017351,NQ-TOP-001-XL-SKB,R03,완료,2024-05-05,환불
RET-000177129,ORD-000776158,NQ-CLR-WRM-001-S-ASH,R02,완료,2026-03-20,환불
RET-000091075,ORD-000401264,NQ-OUT-001-M-BEG,R04,완료,2025-09-23,환불
RET-000225335,ORD-000993876,NQ-TOP-001-L-LYL,R05,완료,2026-06-08,환불
RET-000076738,ORD-000340535,NQ-OUT-001-M-BLK,R02,완료,2025-08-15,교환
RET-000219278,ORD-000966597,NQ-PNT-001-S-BLK,R01,완료,2026-06-02,교환
RET-000066056,ORD-000293350,NQ-TOP-003-M-NVY,R03,완료,2025-06-29,교환
RET-000085894,ORD-000380399,NQ-PNT-001-XL-NVY,R03,완료,2025-09-07,환불
RET-000115379,ORD-000507121,NQ-TOP-001-L-BLK,R01,완료,2025-11-28,교환
RET-000129726,ORD-000568800,NQ-PNT-001-3XL-GRY,R04,완료,2026-01-06,교환
RET-000199311,ORD-000875184,NQ-PNT-001-S-KHK,R03,완료,2026-05-06,교환
RET-000146751,ORD-000643623,NQ-TOP-003-S-BLK,R01,완료,2026-01-17,교환
RET-000000732,ORD-000003391,NQ-TOP-001-2XL-BLK,R04,완료,2024-03-14,교환
RET-000104531,ORD-000460417,NQ-TOP-001-XL-NVY,R01,완료,2025-10-28,교환
RET-000223413,ORD-000985381,NQ-TOP-005-2XL-BLK,R03,완료,2026-06-23,환불
RET-000178481,ORD-000782674,NQ-CLR-WRM-001-S-ASH,R03,완료,2026-04-01,교환
RET-000150496,ORD-000661017,NQ-OUT-001-M-BLK,R03,완료,2026-02-16,교환
RET-000088831,ORD-000392086,NQ-TOP-002-XL-NVY,R02,완료,2025-09-03,교환
RET-000195648,ORD-000859850,NQ-PNT-001-2XL-GRY,R03,완료,2026-04-20,환불
RET-000168289,ORD-000735135,TRD-ACC-01-CHM-001-FREE-BLK,R01,완료,2026-03-11,교환
RET-000115022,ORD-000505529,NQ-CLR-COOL-005-M-ASH,R01,완료,2025-12-10,환불
RET-000065586,ORD-000291313,NQ-OUT-001-S-NVY,R03,완료,2025-06-24,교환
RET-000219222,ORD-000966366,NQ-PNT-001-S-BLK,R03,완료,2026-06-13,교환
RET-000148668,ORD-000653104,NQ-OUT-001-L-BEG,R01,완료,2026-02-09,교환
RET-000037741,ORD-000170362,NQ-OUT-001-L-BLK,R02,완료,2025-03-29,환불
RET-000230674,ORD-001017160,NQ-PNT-001-S-NVY,R01,완료,2026-06-21,환불
RET-000140242,ORD-000611532,NQ-PNT-001-S-NVY,R03,완료,2026-01-12,교환
RET-000079344,ORD-000352488,NQ-CLR-MUT-006-L-CRM,R05,완료,2025-08-05,교환
RET-000004620,ORD-000021469,NQ-TOP-001-S-BLK,R01,완료,2024-05-16,교환
RET-000192431,ORD-000846055,NQ-OUT-001-S-NVY,R01,완료,2026-04-20,환불
RET-000008306,ORD-000038759,NQ-CLR-WRM-001-M-ASH,R03,완료,2024-07-18,교환
RET-000053779,ORD-000238773,NQ-PNT-001-M-BEG,R03,완료,2025-05-07,환불
RET-000134688,ORD-000588409,NQ-PNT-002-XL-BEG,R03,완료,2026-01-05,교환
RET-000146367,ORD-000641698,NQ-PNT-001-4XL-KHK,R02,완료,2026-01-22,환불
RET-000250480,ORD-001108399,NQ-TOP-005-L-NVY,R03,완료,2026-08-02,교환
RET-000006338,ORD-000029526,NQ-TOP-001-M-ORC,R03,완료,2024-06-09,교환
RET-000074837,ORD-000331852,NQ-OUT-001-S-BEG,R01,완료,2025-08-18,환불
RET-000134929,ORD-000589356,NQ-TOP-001-XL-NVY,R01,완료,2026-01-04,교환
RET-000064169,ORD-000284930,NQ-PNT-001-L-KHK,R01,완료,2025-07-03,교환
RET-000251319,ORD-001113947,NQ-OUT-001-L-BLK,R03,완료,2026-08-04,교환
RET-000248535,ORD-001097690,NQ-TOP-001-M-BLK,R01,접수,2026-08-09,
RET-000220922,ORD-000973828,NQ-PNT-002-L-GRY,R03,완료,2026-06-04,환불
RET-000155694,ORD-000681457,NQ-OUT-002-S-NVY,R04,완료,2026-02-24,환불
RET-000236823,ORD-001043601,NQ-TOP-001-S-SKB,R01,완료,2026-07-12,교환
RET-000070448,ORD-000311856,NQ-OUT-002-S-BEG,R03,완료,2025-07-19,교환
RET-000244876,ORD-001080829,NQ-PNT-003-2XL-BEG,R04,완료,2026-07-24,교환
RET-000090038,ORD-000396857,NQ-TOP-002-M-GRY,R04,완료,2025-09-09,교환
RET-000016222,ORD-000074816,NQ-TOP-002-XL-BLK,R01,완료,2024-10-05,교환
RET-000098850,ORD-000435960,NQ-CLR-COOL-002-M-ASH,R01,완료,2025-10-14,교환
RET-000044758,ORD-000200074,NQ-OUT-001-M-GRY,R04,완료,2025-04-06,환불
RET-000154675,ORD-000677579,NQ-OUT-001-S-BEG,R02,완료,2026-02-11,교환
RET-000183418,ORD-000805917,NQ-CLR-WRM-001-M-CRM,R01,완료,2026-04-02,교환
RET-000227027,ORD-001001523,NQ-TOP-001-L-LYL,R03,완료,2026-06-16,교환
RET-000094522,ORD-000416553,NQ-PNT-001-S-BEG,R03,완료,2025-10-10,교환
RET-000247350,ORD-001091979,NQ-CLR-COOL-002-S-IVR,R01,완료,2026-08-02,교환
RET-000153169,ORD-000671706,NQ-TOP-001-XL-LYL,R01,완료,2026-02-06,교환
RET-000109577,ORD-000481442,NQ-OUT-002-S-NVY,R02,완료,2025-11-14,교환
RET-000158752,ORD-000693199,NQ-TOP-001-3XL-BLK,R02,완료,2026-03-10,교환
RET-000053754,ORD-000238679,NQ-PNT-001-M-BLK,R01,완료,2025-05-09,교환
RET-000001443,ORD-000006579,NQ-TOP-001-L-SKB,R01,완료,2024-03-26,환불
RET-000163970,ORD-000714991,NQ-DRS-001-S-BLK,R03,완료,2026-03-23,교환
RET-000174453,ORD-000763712,NQ-CLR-COOL-002-M-IVR,R01,완료,2026-03-20,환불
RET-000093481,ORD-000411773,NQ-CLR-WRM-001-M-CRM,R03,완료,2025-09-25,환불
RET-000014995,ORD-000069228,NQ-TOP-001-M-ORC,R02,완료,2024-09-25,교환
RET-000185069,ORD-000813961,NQ-OUT-001-L-NVY,R01,완료,2026-04-05,교환
RET-000127180,ORD-000559120,NQ-TOP-001-2XL-NVY,R04,완료,2025-12-25,환불
RET-000097211,ORD-000428681,NQ-PNT-001-M-NVY,R02,완료,2025-10-10,교환
RET-000146904,ORD-000644418,NQ-TOP-003-4XL-BLK,R01,완료,2026-01-26,교환
RET-000237000,ORD-001044350,NQ-TOP-001-XL-WHT,R03,완료,2026-07-09,교환
RET-000005012,ORD-000023311,NQ-TOP-001-L-ORC,R03,완료,2024-05-20,환불
RET-000159841,ORD-000697255,NQ-PNT-001-S-BEG,R02,완료,2026-03-07,환불
RET-000011058,ORD-000051593,NQ-PNT-001-L-BLK,R02,완료,2024-08-18,교환
RET-000198948,ORD-000873680,NQ-OUT-001-M-NVY,R02,완료,2026-05-06,교환
RET-000020864,ORD-000096178,NQ-TOP-003-L-GRY,R03,완료,2024-12-05,교환
RET-000098084,ORD-000432536,NQ-PNT-001-L-GRY,R01,완료,2025-10-23,교환
RET-000051080,ORD-000226975,NQ-CLR-COOL-005-L-ASH,R04,완료,2025-04-28,교환
RET-000093241,ORD-000410695,NQ-TOP-001-XL-LYL,R01,완료,2025-09-20,환불
RET-000216297,ORD-000952965,NQ-CLR-MUT-003-M-ASH,R01,완료,2026-05-25,환불
RET-000167037,ORD-000729263,NQ-PNT-001-XL-GRY,R04,완료,2026-03-15,환불
RET-000012139,ORD-000056775,NQ-CLR-COOL-005-L-CRM,R01,완료,2024-08-26,교환
RET-000031813,ORD-000144968,NQ-PNT-001-XL-BLK,R04,완료,2025-02-04,교환
RET-000170511,ORD-000745185,NQ-PNT-001-M-GRY,R01,완료,2026-03-20,환불
RET-000201762,ORD-000885320,NQ-PNT-001-M-KHK,R01,완료,2026-04-30,환불
RET-000172726,ORD-000755466,NQ-TOP-001-2XL-BLK,R03,완료,2026-03-20,교환
RET-000019948,ORD-000091967,NQ-TOP-001-2XL-BLK,R01,완료,2024-11-15,교환
RET-000227171,ORD-001002254,NQ-PNT-003-XL-GRY,R03,완료,2026-06-22,교환
RET-000142671,ORD-000622221,NQ-TOP-001-XL-WHT,R02,완료,2026-01-24,교환
RET-000020942,ORD-000096505,NQ-TOP-002-2XL-NVY,R01,완료,2024-11-26,교환
RET-000247573,ORD-001092988,NQ-TOP-003-4XL-BLK,R01,완료,2026-08-05,교환
RET-000152838,ORD-000670321,NQ-TOP-001-M-ORC,R01,완료,2026-02-07,환불
RET-000116201,ORD-000510912,NQ-PNT-001-L-NVY,R04,완료,2025-12-14,환불
RET-000217615,ORD-000958907,NQ-TOP-001-2XL-SKB,R01,완료,2026-05-31,환불
RET-000190743,ORD-000838752,NQ-TOP-005-3XL-NVY,R01,완료,2026-04-23,환불
RET-000039902,ORD-000179069,NQ-OUT-001-S-BEG,R02,완료,2025-03-29,환불
RET-000055316,ORD-000245321,NQ-OUT-001-L-BLK,R01,완료,2025-05-17,환불
RET-000069023,ORD-000305979,NQ-OUT-001-L-BEG,R02,완료,2025-07-14,환불
RET-000221790,ORD-000977764,NQ-PNT-001-L-BEG,R03,완료,2026-06-10,교환
RET-000089798,ORD-000395913,NQ-PNT-001-S-BEG,R01,완료,2025-09-07,환불
RET-000177519,ORD-000778003,NQ-PNT-001-M-BLK,R01,완료,2026-03-23,교환
RET-000047064,ORD-000209880,NQ-PNT-001-3XL-GRY,R03,완료,2025-04-13,환불
RET-000193334,ORD-000850065,NQ-PNT-001-XL-GRY,R01,완료,2026-04-27,교환
RET-000000651,ORD-000003003,NQ-TOP-001-M-GRY,R03,완료,2024-03-26,교환
RET-000063918,ORD-000283830,NQ-OUT-002-S-BLK,R02,완료,2025-07-01,교환
RET-000087853,ORD-000388226,NQ-OUT-001-L-BEG,R01,완료,2025-09-12,환불
RET-000044262,ORD-000198065,NQ-TOP-001-S-NVY,R01,완료,2025-03-28,교환
RET-000001840,ORD-000008440,NQ-PNT-001-2XL-BLK,R01,완료,2024-04-06,환불
RET-000139949,ORD-000610342,NQ-PNT-001-S-BLK,R02,완료,2026-01-08,환불
RET-000008415,ORD-000039252,NQ-TOP-001-L-WHT,R03,완료,2024-07-19,교환
RET-000106497,ORD-000468558,NQ-TOP-003-L-NVY,R01,완료,2025-11-10,교환
RET-000085379,ORD-000378301,NQ-PNT-001-M-GRY,R04,완료,2025-08-20,환불
