id,order_id,sku_code,qty,unit_price
1331447,ORD-000897653,NQ-DRS-001-L-BLK,1,59000
1129731,ORD-000761305,NQ-OUT-002-L-NVY,1,89000
346847,ORD-000232577,NQ-CLR-WRM-001-M-CRM,1,35000
131232,ORD-000087689,NQ-TOP-002-M-GRY,1,39000
188319,ORD-000126198,NQ-PNT-002-2XL-BEG,1,49000
1803306,ORD-001216170,NQ-TOP-002-XL-BLK,1,39000
569234,ORD-000382148,NQ-TOP-003-XL-NVY,1,39000
1780092,ORD-001200004,NQ-ACC-PCH-005-FREE-BLK,1,19000
1472243,ORD-000992237,NQ-OUT-001-S-BLK,1,89000
320911,ORD-000215364,NQ-CLR-WRM-001-S-IVR,1,35000
234755,ORD-000157777,NQ-TOP-003-M-GRY,1,39000
772220,ORD-000518477,NQ-PNT-002-2XL-BEG,1,49000
1356022,ORD-000914103,NQ-PNT-002-2XL-BLK,1,49000
598687,ORD-000401779,NQ-TOP-001-L-LYL,1,39000
1705071,ORD-001148758,NQ-CLR-MUT-003-L-IVR,1,35000
345234,ORD-000231497,NQ-PNT-001-S-NVY,1,49000
1606053,ORD-001081890,NQ-CLR-WRM-001-M-CRM,1,35000
1252324,ORD-000844219,NQ-TOP-001-4XL-BLK,1,39000
256510,ORD-000172432,TRD-OUT-01-NAT-003-M-BLK,1,79000
1317346,ORD-000888168,NQ-TOP-005-M-NVY,1,39000
1605703,ORD-001081660,NQ-PNT-001-XL-KHK,1,49000
1469645,ORD-000990462,NQ-TOP-003-M-BLK,1,39000
491459,ORD-000329650,NQ-TOP-001-L-LYL,1,39000
433345,ORD-000290657,NQ-TOP-001-M-LYL,1,39000
45931,ORD-000030710,NQ-CLR-COOL-002-L-IVR,1,35000
88898,ORD-000059354,NQ-PNT-003-L-BEG,1,49000
345885,ORD-000231937,NQ-OUT-001-M-GRY,1,89000
1606061,ORD-001081895,NQ-OUT-002-L-BLK,1,89000
1278687,ORD-000862093,NQ-PNT-001-XS-BEG,1,49000
1114942,ORD-000751333,NQ-CLR-COOL-002-L-IVR,1,35000
550687,ORD-000369633,NQ-TOP-001-XL-GRY,1,39000
1661814,ORD-001119284,NQ-CLR-WRM-004-S-ASH,1,35000
1576551,ORD-001062278,NQ-PNT-001-S-BEG,1,49000
1402356,ORD-000945112,NQ-TOP-005-M-NVY,1,39000
81678,ORD-000054556,NQ-TOP-003-M-WHT,1,39000
1190384,ORD-000802418,NQ-CLR-WRM-001-L-ASH,1,35000
249765,ORD-000167890,NQ-OUT-001-L-NVY,1,89000
556975,ORD-000373915,NQ-PNT-001-L-GRY,1,49000
1356152,ORD-000914190,NQ-ACC-BAG-001-FREE-BLK,1,19000
605307,ORD-000406186,NQ-PNT-001-L-NVY,1,49000
1299852,ORD-000876365,NQ-PNT-001-L-KHK,1,49000
562035,ORD-000377339,NQ-PNT-001-XL-KHK,1,49000
948857,ORD-000639643,NQ-CLR-COOL-002-L-IVR,1,35000
1160310,ORD-000781906,NQ-CLR-COOL-005-S-CRM,1,35000
1074415,ORD-000724322,NQ-CLR-MUT-003-M-IVR,1,35000
427933,ORD-000287043,NQ-PNT-003-M-BLK,1,49000
1475975,ORD-000994728,NQ-CLR-WRM-001-L-ASH,1,35000
1435905,ORD-000967589,NQ-TOP-001-M-NVY,1,39000
1342547,ORD-000905068,NQ-CLR-MUT-003-S-IVR,1,35000
1196050,ORD-000806221,NQ-CLR-COOL-002-L-CRM,1,35000
528048,ORD-000354130,NQ-TOP-003-S-WHT,1,39000
425586,ORD-000285443,NQ-CLR-WRM-001-M-CRM,1,35000
1231625,ORD-000830302,NQ-OUT-001-M-NVY,1,89000
1232793,ORD-000831081,NQ-PNT-002-XL-GRY,1,49000
1032309,ORD-000695934,NQ-TOP-001-4XL-ORC,1,39000
548438,ORD-000368103,NQ-PNT-001-S-GRY,1,49000
671546,ORD-000450490,NQ-PNT-001-S-NVY,1,49000
1078951,ORD-000727337,NQ-CLR-COOL-002-M-CRM,1,35000
588683,ORD-000395115,NQ-OUT-001-M-BLK,1,89000
1409046,ORD-000949596,NQ-CLR-COOL-005-M-CRM,1,35000
951375,ORD-000641354,NQ-TOP-003-3XL-WHT,1,39000
200180,ORD-000134307,NQ-TOP-001-XL-GRY,1,39000
1572857,ORD-001059846,NQ-ACC-BAG-001-FREE-WHT,1,19000
473126,ORD-000317452,NQ-PNT-001-S-BLK,1,49000
1386278,ORD-000934376,NQ-CLR-WRM-004-L-IVR,1,35000
762132,ORD-000511622,NQ-TOP-002-L-GRY,1,39000
1782670,ORD-001201776,NQ-PNT-001-XL-KHK,1,49000
1441470,ORD-000971339,NQ-PNT-001-XL-GRY,1,49000
148002,ORD-000098975,NQ-PNT-001-L-BLK,1,49000
1005245,ORD-000677879,NQ-OUT-003-L-GRY,1,89000
481878,ORD-000323265,NQ-PNT-001-M-GRY,1,49000
225291,ORD-000151349,NQ-TOP-004-4XL-BLK,1,39000
534577,ORD-000358532,NQ-CLR-COOL-002-S-IVR,1,35000
1565324,ORD-001054819,NQ-CLR-MUT-006-S-ASH,1,35000
765403,ORD-000513852,NQ-CLR-MUT-006-M-CRM,1,35000
975893,ORD-000658151,NQ-TOP-001-XS-WHT,1,39000
33123,ORD-000022149,NQ-TOP-003-L-BLK,1,39000
1364949,ORD-000920092,NQ-CLR-WRM-001-L-ASH,1,35000
871324,ORD-000586417,NQ-TOP-001-S-WHT,1,39000
1694660,ORD-001141560,NQ-PNT-001-M-NVY,1,49000
891733,ORD-000600035,NQ-PNT-003-XL-GRY,1,49000
978710,ORD-000660089,NQ-OUT-003-L-BLK,1,89000
1291189,ORD-000870532,NQ-OUT-001-M-BEG,1,89000
1005476,ORD-000678027,NQ-TOP-003-M-BLK,1,39000
740043,ORD-000496720,NQ-PNT-001-XL-GRY,1,49000
260850,ORD-000175338,NQ-OUT-002-M-BLK,1,89000
1784268,ORD-001202857,NQ-ACC-BLT-002-FREE-BEG,1,19000
110256,ORD-000073719,NQ-CLR-MUT-006-M-IVR,1,35000
839894,ORD-000564980,NQ-PNT-001-XL-BEG,1,49000
1381403,ORD-000931073,NQ-CLR-COOL-005-M-ASH,1,35000
352199,ORD-000236256,NQ-PNT-002-L-BEG,1,49000
1612116,ORD-001085981,NQ-TOP-005-M-WHT,1,39000
1164505,ORD-000784778,NQ-CLR-MUT-006-S-IVR,1,35000
849391,ORD-000571348,NQ-TOP-001-M-LYL,1,39000
1016905,ORD-000685705,NQ-OUT-001-S-GRY,1,89000
366516,ORD-000246048,NQ-TOP-001-S-LYL,1,39000
581250,ORD-000390172,NQ-PNT-001-2XL-KHK,1,49000
613731,ORD-000411809,NQ-OUT-001-S-GRY,1,89000
1047041,ORD-000705808,NQ-TOP-001-XL-BLK,1,39000
362104,ORD-000243041,NQ-TOP-002-2XL-GRY,1,39000
1757266,ORD-001184369,NQ-ACC-PCH-005-FREE-BEG,1,19000
1307283,ORD-000881328,NQ-TOP-001-L-WHT,1,39000
1340561,ORD-000903757,NQ-CLR-COOL-002-M-IVR,1,35000
1065152,ORD-000718059,NQ-OUT-002-L-BLK,1,89000
566213,ORD-000380139,NQ-TOP-001-M-NVY,1,39000
1586062,ORD-001068595,NQ-CLR-WRM-001-M-ASH,1,35000
960476,ORD-000647484,NQ-OUT-001-L-NVY,1,89000
1288493,ORD-000868741,NQ-OUT-002-M-BLK,1,89000
914814,ORD-000615955,NQ-PNT-001-XL-BEG,1,49000
983847,ORD-000663551,NQ-TOP-001-4XL-SKB,1,39000
643353,ORD-000431657,NQ-CLR-COOL-005-M-IVR,1,35000
1793330,ORD-001209198,NQ-TOP-003-XS-WHT,1,39000
1265220,ORD-000853026,NQ-OUT-001-M-BLK,1,89000
304359,ORD-000204443,NQ-OUT-001-L-NVY,1,89000
1067309,ORD-000719550,NQ-PNT-001-M-BLK,1,49000
1523007,ORD-001026438,NQ-OUT-002-S-NVY,1,89000
1295623,ORD-000873540,NQ-OUT-002-S-NVY,1,89000
1559101,ORD-001050623,NQ-ACC-BLT-002-FREE-WHT,1,19000
198346,ORD-000133040,NQ-TOP-005-M-WHT,1,39000
302172,ORD-000202992,NQ-PNT-001-M-BLK,1,49000
794524,ORD-000533710,TRD-TOP-01-WAV-002-S-BLK,1,42000
30321,ORD-000020277,NQ-CLR-MUT-003-L-IVR,1,35000
127866,ORD-000085453,NQ-PNT-002-4XL-GRY,1,49000
468610,ORD-000314418,NQ-PNT-001-M-KHK,1,49000
608084,ORD-000408066,NQ-TOP-001-L-ORC,1,39000
191722,ORD-000128497,NQ-TOP-001-2XL-WHT,1,39000
623304,ORD-000418250,NQ-OUT-002-S-NVY,1,89000
751104,ORD-000504185,NQ-TOP-001-S-BLK,1,39000
1629350,ORD-001097495,NQ-OUT-002-S-GRY,1,89000
1159541,ORD-000781391,NQ-PNT-001-L-KHK,1,49000
1069373,ORD-000720938,NQ-PNT-001-XL-GRY,1,49000
1788515,ORD-001205784,NQ-OUT-002-L-NVY,1,89000
925206,ORD-000623348,NQ-CLR-MUT-003-S-ASH,1,35000
1697961,ORD-001143815,NQ-TOP-001-M-NVY,1,39000
1526765,ORD-001028975,NQ-TOP-001-2XL-BLK,1,39000
762270,ORD-000511711,NQ-PNT-001-L-GRY,1,49000
1090098,ORD-000734697,TRD-OUT-03-WAV-002-L-BLK,1,69000
1615190,ORD-001088020,NQ-DRS-001-S-IVR,1,59000
86179,ORD-000057556,NQ-CLR-WRM-001-L-CRM,1,35000
120863,ORD-000080773,TRD-CLR-01-WRM-001-M-CRM,1,45000
516769,ORD-000346493,NQ-OUT-001-S-NVY,1,89000
1622715,ORD-001093038,NQ-OUT-002-S-BEG,1,89000
921365,ORD-000620701,NQ-PNT-003-2XL-BLK,1,49000
998486,ORD-000673364,NQ-TOP-001-M-ORC,1,39000
167125,ORD-000111818,NQ-PNT-003-M-GRY,1,49000
657532,ORD-000441152,NQ-CLR-MUT-003-L-CRM,1,35000
1590912,ORD-001071808,NQ-TOP-002-XL-NVY,1,39000
1776933,ORD-001197854,NQ-TOP-001-M-BLK,1,39000
326588,ORD-000219128,NQ-OUT-001-L-GRY,1,89000
580755,ORD-000389832,NQ-OUT-002-L-BLK,1,89000
1486474,ORD-001001816,NQ-PNT-003-M-GRY,1,49000
259709,ORD-000174581,NQ-OUT-001-L-NVY,1,89000
1418076,ORD-000955633,NQ-TOP-004-4XL-WHT,1,39000
825148,ORD-000555096,NQ-OUT-001-S-GRY,1,89000
344983,ORD-000231335,NQ-TOP-003-XL-BLK,1,39000
500706,ORD-000335765,NQ-PNT-003-XS-BLK,1,49000
435993,ORD-000292429,NQ-OUT-002-L-NVY,1,89000
1375324,ORD-000927070,NQ-PNT-001-3XL-KHK,1,49000
403657,ORD-000270852,NQ-CLR-WRM-001-S-CRM,1,35000
642435,ORD-000431037,NQ-TOP-004-S-NVY,1,39000
59625,ORD-000039868,NQ-PNT-001-L-BLK,1,49000
1447052,ORD-000975095,NQ-DRS-001-S-BLK,1,59000
110967,ORD-000074196,NQ-TOP-001-2XL-GRY,1,39000
447116,ORD-000299981,NQ-TOP-003-L-GRY,1,39000
651608,ORD-000437187,NQ-CLR-WRM-001-M-IVR,1,35000
1357180,ORD-000914885,NQ-PNT-001-S-BLK,1,49000
108572,ORD-000072550,NQ-CLR-COOL-002-L-ASH,1,35000
1424361,ORD-000959852,NQ-OUT-001-S-BLK,1,89000
572257,ORD-000384155,NQ-TOP-001-L-WHT,1,39000
315173,ORD-000211535,NQ-OUT-001-S-BLK,1,89000
761904,ORD-000511477,NQ-PNT-001-S-NVY,1,49000
1658690,ORD-001117177,NQ-TOP-001-2XL-LYL,1,39000
1335231,ORD-000900175,NQ-CLR-COOL-002-M-ASH,1,35000
298787,ORD-000200742,NQ-CLR-COOL-002-S-CRM,1,35000
999363,ORD-000673948,NQ-PNT-001-L-BEG,1,49000
923547,ORD-000622174,NQ-PNT-001-2XL-NVY,1,49000
1385036,ORD-000933537,NQ-CLR-WRM-004-M-ASH,1,35000
1598890,ORD-001077113,NQ-TOP-002-M-WHT,1,39000
1237842,ORD-000834455,NQ-OUT-002-M-BLK,1,89000
957525,ORD-000645523,NQ-TOP-001-S-GRY,1,39000
1362904,ORD-000918742,NQ-TOP-001-L-SKB,1,39000
190517,ORD-000127678,NQ-PNT-001-S-BEG,1,49000
1710632,ORD-001152566,NQ-TOP-001-4XL-LYL,1,39000
1285888,ORD-000866952,NQ-TOP-001-2XL-GRY,1,39000
1019637,ORD-000687511,NQ-PNT-002-XL-BLK,1,49000
800686,ORD-000538170,NQ-CLR-WRM-004-L-IVR,1,35000
83580,ORD-000055818,NQ-CLR-MUT-006-S-IVR,1,35000
614201,ORD-000412113,NQ-PNT-001-XL-KHK,1,49000
76979,ORD-000051456,NQ-PNT-003-M-BEG,1,49000
1241563,ORD-000836958,NQ-CLR-WRM-004-L-ASH,1,35000
939782,ORD-000633368,NQ-TOP-001-4XL-LYL,1,39000
332492,ORD-000223074,NQ-OUT-002-L-NVY,1,89000
917291,ORD-000617724,NQ-TOP-003-XL-WHT,1,39000
1556031,ORD-001048574,NQ-CLR-MUT-003-M-CRM,1,35000
1705839,ORD-001149269,NQ-CLR-WRM-001-L-IVR,1,35000
1798714,ORD-001212900,NQ-OUT-001-S-BEG,1,89000
4684,ORD-000003154,NQ-TOP-001-4XL-SKB,1,39000
897773,ORD-000604307,NQ-TOP-001-M-BLK,1,39000
1598900,ORD-001077121,NQ-OUT-001-L-NVY,1,89000
1191387,ORD-000803057,NQ-CLR-COOL-002-S-ASH,1,35000
1381512,ORD-000931141,NQ-TOP-001-M-ORC,1,39000
1577736,ORD-001063081,NQ-PNT-001-XS-BLK,1,49000
1662389,ORD-001119652,NQ-PNT-001-XL-GRY,1,49000
1230471,ORD-000829501,NQ-OUT-001-S-BEG,1,89000
1693240,ORD-001140579,NQ-TOP-001-XL-GRY,1,39000
994978,ORD-000671057,NQ-TOP-001-XL-GRY,1,39000
398303,ORD-000267257,NQ-CLR-MUT-003-S-CRM,1,35000
588582,ORD-000395039,NQ-TOP-001-L-LYL,1,39000
1451074,ORD-000977850,NQ-TOP-001-S-SKB,1,39000
1669683,ORD-001124595,NQ-TOP-001-M-SKB,1,39000
1495469,ORD-001007856,NQ-PNT-001-L-NVY,1,49000
1234111,ORD-000831956,NQ-TOP-001-L-SKB,1,39000
356832,ORD-000239479,NQ-PNT-001-XL-BLK,1,49000
1587503,ORD-001069546,NQ-PNT-001-M-BLK,1,49000
253355,ORD-000170346,NQ-CLR-COOL-002-L-CRM,1,35000
228202,ORD-000153304,NQ-TOP-003-S-NVY,1,39000
1790743,ORD-001207365,NQ-TOP-003-XL-NVY,1,39000
664759,ORD-000445944,NQ-OUT-001-S-NVY,1,89000
991391,ORD-000668633,NQ-TOP-001-XL-WHT,1,39000
415354,ORD-000278665,NQ-CLR-MUT-003-L-CRM,1,35000
1371095,ORD-000924212,NQ-PNT-004-M-GRY,1,49000
1250887,ORD-000843226,NQ-PNT-003-2XL-BEG,1,49000
189702,ORD-000127135,NQ-TOP-001-M-SKB,1,39000
1693386,ORD-001140673,NQ-CLR-MUT-006-L-IVR,1,35000
19936,ORD-000013341,NQ-CLR-COOL-002-M-ASH,1,35000
461038,ORD-000309356,NQ-CLR-MUT-003-M-ASH,1,35000
1380261,ORD-000930320,NQ-OUT-001-L-BEG,1,89000
1342761,ORD-000905212,NQ-ACC-CAP-004-FREE-BEG,1,19000
1773499,ORD-001195510,NQ-TOP-003-XL-BLK,1,39000
1372201,ORD-000924965,NQ-CLR-COOL-002-S-CRM,1,35000
1716274,ORD-001156382,NQ-PNT-001-3XL-BLK,1,49000
102950,ORD-000068774,NQ-PNT-001-M-BLK,1,49000
1179538,ORD-000795067,NQ-PNT-001-M-BEG,1,49000
115553,ORD-000077251,NQ-TOP-004-4XL-WHT,1,39000
1011721,ORD-000682140,NQ-PNT-001-XS-GRY,1,49000
1668854,ORD-001124041,NQ-CLR-COOL-002-L-CRM,1,35000
1295897,ORD-000873724,NQ-PNT-003-XL-BEG,1,49000
1212082,ORD-000817121,NQ-TOP-001-M-BLK,1,39000
1498697,ORD-001010142,NQ-PNT-002-2XL-GRY,1,49000
1553946,ORD-001047188,NQ-OUT-001-M-BEG,1,89000
322819,ORD-000216616,NQ-TOP-001-L-WHT,1,39000
436773,ORD-000292967,NQ-OUT-001-S-NVY,1,89000
1723399,ORD-001161206,NQ-PNT-001-L-BLK,1,49000
174410,ORD-000116786,NQ-CLR-COOL-002-S-IVR,1,35000
109069,ORD-000072900,NQ-PNT-002-XL-BLK,1,49000
1375258,ORD-000927029,NQ-TOP-001-XL-WHT,1,39000
580768,ORD-000389840,NQ-PNT-004-XL-BLK,1,49000
1574078,ORD-001060647,NQ-PNT-001-4XL-GRY,1,49000
422584,ORD-000283478,NQ-OUT-001-M-NVY,1,89000
1460715,ORD-000984425,NQ-DRS-002-L-IVR,1,59000
1537327,ORD-001036065,NQ-TOP-001-M-SKB,1,39000
508092,ORD-000340700,NQ-TOP-003-XL-GRY,1,39000
249373,ORD-000167634,NQ-TOP-001-L-NVY,1,39000
1711424,ORD-001153107,NQ-TOP-001-S-WHT,1,39000
633973,ORD-000425374,NQ-OUT-001-L-NVY,1,89000
1651505,ORD-001112397,NQ-DRS-001-M-IVR,1,59000
1790441,ORD-001207151,NQ-TOP-001-XL-SKB,1,39000
19464,ORD-000013032,NQ-TOP-001-S-SKB,1,39000
1672874,ORD-001126741,NQ-PNT-001-S-BLK,1,49000
148948,ORD-000099596,NQ-CLR-MUT-003-M-ASH,1,35000
1114361,ORD-000750949,NQ-TOP-001-L-NVY,1,39000
1117872,ORD-000753376,TRD-OUT-03-WAV-002-M-BEG,1,69000
1713728,ORD-001154655,NQ-TOP-001-XL-NVY,1,39000
933024,ORD-000628775,NQ-CLR-MUT-003-M-ASH,1,35000
571160,ORD-000383435,NQ-PNT-001-XL-GRY,1,49000
1796260,ORD-001211205,NQ-TOP-001-XL-ORC,1,39000
1142949,ORD-000770278,NQ-DRS-001-M-IVR,1,59000
51592,ORD-000034462,NQ-PNT-001-M-NVY,1,49000
630680,ORD-000423178,NQ-TOP-005-L-NVY,1,39000
424507,ORD-000284744,NQ-PNT-001-M-BLK,1,49000
1419638,ORD-000956664,NQ-DRS-002-S-BLK,1,59000
63613,ORD-000042536,NQ-CLR-COOL-005-S-CRM,1,35000
138755,ORD-000092751,NQ-PNT-001-L-NVY,1,49000
949506,ORD-000640067,NQ-CLR-COOL-002-S-ASH,1,35000
1278095,ORD-000861709,NQ-ACC-BAG-001-FREE-BLK,1,19000
256542,ORD-000172452,NQ-CLR-MUT-003-L-ASH,1,35000
687255,ORD-000461034,NQ-CLR-COOL-002-L-ASH,1,35000
612684,ORD-000411116,NQ-CLR-MUT-003-L-CRM,1,35000
604449,ORD-000405602,NQ-CLR-MUT-003-L-ASH,1,35000
183984,ORD-000123235,NQ-PNT-001-S-NVY,1,49000
545910,ORD-000366353,NQ-PNT-002-L-GRY,1,49000
6530,ORD-000004367,NQ-TOP-001-L-ORC,1,39000
454437,ORD-000304905,NQ-TOP-001-S-SKB,1,39000
370898,ORD-000248943,NQ-TOP-001-XL-BLK,1,39000
403454,ORD-000270714,NQ-OUT-001-S-BEG,1,89000
41738,ORD-000027931,NQ-TOP-002-M-NVY,1,39000
868133,ORD-000584324,NQ-TOP-001-L-LYL,1,39000
90550,ORD-000060462,NQ-PNT-001-L-BLK,1,49000
767869,ORD-000515557,NQ-CLR-WRM-001-S-IVR,1,35000
1678634,ORD-001130614,NQ-TOP-001-S-SKB,1,39000
1798384,ORD-001212674,NQ-PNT-001-S-BEG,1,49000
1799755,ORD-001213646,NQ-TOP-001-2XL-SKB,1,39000
548163,ORD-000367915,NQ-OUT-002-L-BEG,1,89000
114100,ORD-000076276,NQ-TOP-001-M-GRY,1,39000
644025,ORD-000432121,NQ-TOP-001-L-SKB,1,39000
1688665,ORD-001137497,NQ-TOP-003-M-BLK,1,39000
208122,ORD-000139755,NQ-TOP-001-2XL-ORC,1,39000
1800971,ORD-001214487,NQ-PNT-001-XL-BLK,1,49000
564672,ORD-000379088,NQ-TOP-001-M-WHT,1,39000
604163,ORD-000405412,NQ-OUT-001-S-NVY,1,89000
1228273,ORD-000828009,NQ-OUT-001-M-BEG,1,89000
800215,ORD-000537809,NQ-TOP-001-2XL-BLK,1,39000
1103098,ORD-000743392,NQ-PNT-001-M-NVY,1,49000
958058,ORD-000645883,NQ-CLR-COOL-002-M-CRM,1,35000
1554364,ORD-001047468,NQ-TOP-002-L-NVY,1,39000
1416526,ORD-000954581,NQ-DRS-001-M-BLK,1,59000
171278,ORD-000114653,NQ-PNT-001-XL-KHK,1,49000
559532,ORD-000375647,NQ-TOP-001-M-WHT,1,39000
1524242,ORD-001027281,NQ-PNT-001-S-BEG,1,49000
926202,ORD-000624096,NQ-PNT-002-3XL-GRY,1,49000
985288,ORD-000664521,NQ-PNT-001-2XL-BEG,1,49000
373825,ORD-000250880,NQ-TOP-003-L-GRY,1,39000
1266395,ORD-000853831,NQ-PNT-002-S-BLK,1,49000
830530,ORD-000558733,NQ-OUT-002-S-NVY,1,89000
144297,ORD-000096518,NQ-TOP-001-2XL-SKB,1,39000
1111881,ORD-000749299,NQ-CLR-COOL-002-M-CRM,1,35000
102751,ORD-000068640,NQ-TOP-003-M-NVY,1,39000
1642363,ORD-001106249,NQ-TOP-002-S-WHT,1,39000
1587784,ORD-001069732,NQ-TOP-001-L-LYL,1,39000
1133970,ORD-000764154,NQ-CLR-WRM-004-S-CRM,1,35000
1014701,ORD-000684207,NQ-OUT-001-S-BEG,1,89000
1138197,ORD-000767053,NQ-DRS-002-S-IVR,1,59000
1169071,ORD-000787823,NQ-CLR-COOL-002-S-ASH,1,35000
564580,ORD-000379026,NQ-TOP-002-M-WHT,1,39000
645829,ORD-000433344,NQ-CLR-MUT-003-L-CRM,1,35000
384086,ORD-000257726,NQ-OUT-001-S-BEG,1,89000
1127667,ORD-000759913,TRD-OUT-03-NAT-003-L-BEG,1,69000
1702014,ORD-001146619,NQ-PNT-001-M-BEG,1,49000
842611,ORD-000566815,NQ-TOP-001-L-BLK,1,39000
789955,ORD-000530548,NQ-TOP-001-3XL-BLK,1,39000
828897,ORD-000557617,NQ-TOP-001-M-BLK,1,39000
1636332,ORD-001102213,NQ-TOP-001-2XL-SKB,1,39000
1720220,ORD-001159077,NQ-OUT-001-S-BEG,1,89000
1481840,ORD-000998704,NQ-TOP-001-S-BLK,1,39000
1590130,ORD-001071281,NQ-TOP-005-L-NVY,1,39000
652318,ORD-000437668,NQ-TOP-001-S-WHT,1,39000
1325663,ORD-000893757,NQ-CLR-COOL-002-M-IVR,1,35000
555043,ORD-000372609,NQ-TOP-001-XL-GRY,1,39000
563499,ORD-000378302,NQ-PNT-001-L-GRY,1,49000
1773209,ORD-001195317,NQ-PNT-001-2XL-NVY,1,49000
465611,ORD-000312420,NQ-CLR-WRM-001-M-IVR,1,35000
1654377,ORD-001114289,NQ-TOP-001-XL-GRY,1,39000
327102,ORD-000219474,NQ-CLR-WRM-001-S-ASH,1,35000
1524395,ORD-001027380,NQ-OUT-002-L-GRY,1,89000
1130607,ORD-000761909,NQ-PNT-002-XL-GRY,1,49000
659312,ORD-000442352,TRD-OUT-02-STR-001-S-BEG,1,79000
1139989,ORD-000768271,NQ-PNT-001-L-BEG,1,49000
311140,ORD-000208877,NQ-OUT-001-M-BEG,1,89000
885162,ORD-000595611,NQ-TOP-001-M-ORC,1,39000
