order_id,customer_id,channel_id,store_id,order_date,status,total_amount
ORD-000707211,CUST-000275888,ZIGZAG,,2026-02-25T13:12:00,구매확정,128000
ORD-000962754,CUST-000673645,ZIGZAG,,2026-05-22T21:47:00,구매확정,49000
ORD-000244383,CUST-000171016,ZIGZAG,,2025-05-03T17:37:00,구매확정,39000
ORD-000679033,CUST-000475191,ZIGZAG,,2026-02-04T18:38:00,구매확정,49000
ORD-000010104,CUST-000001627,ZIGZAG,,2024-03-15T09:55:00,구매확정,39000
ORD-000207578,CUST-000145317,ZIGZAG,,2025-03-27T17:01:00,구매확정,49000
ORD-000705467,CUST-000000659,ZIGZAG,,2026-02-23T17:16:00,구매확정,49000
ORD-001042534,CUST-000729542,ZIGZAG,,2026-06-23T14:16:00,구매확정,39000
ORD-000383726,CUST-000111230,ZIGZAG,,2025-08-20T16:17:00,구매확정,137000
ORD-000297898,CUST-000208505,ZIGZAG,,2025-06-25T16:12:00,구매확정,35000
ORD-000370820,CUST-000259466,ZIGZAG,,2025-08-09T18:47:00,구매확정,89000
ORD-001012525,CUST-000540926,ZIGZAG,,2026-06-11T17:41:00,구매확정,89000
ORD-000562894,CUST-000393934,ZIGZAG,,2025-12-11T11:01:00,구매확정,128000
ORD-000277229,CUST-000193999,ZIGZAG,,2025-06-05T19:13:00,구매확정,39000
ORD-001189234,CUST-000317196,ZIGZAG,,2026-08-04T09:39:00,배송완료,89000
ORD-000015857,CUST-000011098,ZIGZAG,,2024-04-05T13:41:00,구매확정,123000
ORD-000857205,CUST-000599890,ZIGZAG,,2026-04-09T17:12:00,구매확정,89000
ORD-000503093,CUST-000139136,ZIGZAG,,2025-11-19T15:28:00,구매확정,84000
ORD-001165833,CUST-000417371,ZIGZAG,,2026-08-01T21:12:00,배송완료,49000
ORD-001083016,CUST-000757978,ZIGZAG,,2026-07-10T21:29:00,구매확정,49000
ORD-000574566,CUST-000402035,ZIGZAG,,2025-12-17T15:41:00,구매확정,137000
ORD-001238636,CUST-000866835,ZIGZAG,,2026-08-15T11:00:00,배송완료,163000
ORD-001125252,CUST-000578485,ZIGZAG,,2026-07-25T12:25:00,배송완료,105000
ORD-000739435,CUST-000517640,ZIGZAG,,2026-03-05T16:06:00,구매확정,49000
ORD-000194705,CUST-000136357,ZIGZAG,,2025-03-15T18:36:00,구매확정,39000
ORD-000999189,CUST-000699181,OFFLINE,STORE-02,2026-06-06T20:08:00,구매확정,39000
ORD-001219563,CUST-000853625,ZIGZAG,,2026-08-09T09:34:00,배송완료,39000
ORD-000133872,CUST-000028837,ZIGZAG,,2025-01-04T19:44:00,구매확정,74000
ORD-000501631,CUST-000350960,ZIGZAG,,2025-11-18T08:01:00,구매확정,84000
ORD-000813819,CUST-000569614,OFFLINE,STORE-02,2026-03-22T12:13:00,구매확정,39000
ORD-000572285,CUST-000323697,ZIGZAG,,2025-12-16T21:55:00,구매확정,128000
ORD-000698129,CUST-000488544,ZIGZAG,,2026-02-18T11:10:00,구매확정,88000
ORD-000027154,CUST-000019028,ZIGZAG,,2024-05-14T11:45:00,구매확정,39000
ORD-000569999,CUST-000285293,ZIGZAG,,2025-12-15T08:58:00,구매확정,49000
ORD-000615005,CUST-000430293,ZIGZAG,,2026-01-02T15:49:00,구매확정,49000
ORD-000707136,CUST-000494859,ZIGZAG,,2026-02-25T23:39:00,구매확정,39000
ORD-000193067,CUST-000135211,ZIGZAG,,2025-03-14T14:09:00,구매확정,39000
ORD-000466517,CUST-000326322,ZIGZAG,,2025-10-23T12:00:00,구매확정,39000
ORD-001241072,CUST-000868511,ZIGZAG,,2026-08-16T22:28:00,배송완료,39000
ORD-000043277,CUST-000030278,ZIGZAG,,2024-07-07T19:36:00,구매확정,35000
ORD-000206741,CUST-000144732,ZIGZAG,,2025-03-27T11:06:00,구매확정,89000
ORD-001228631,CUST-000859944,ZIGZAG,,2026-08-11T11:04:00,배송완료,98000
ORD-000561142,CUST-000392703,ZIGZAG,,2025-12-10T08:49:00,구매확정,39000
ORD-000704924,CUST-000493325,ZIGZAG,,2026-02-23T18:30:00,구매확정,39000
ORD-000933946,CUST-000447555,ZIGZAG,,2026-05-10T17:59:00,구매확정,84000
ORD-001081231,CUST-000756720,ZIGZAG,,2026-07-09T17:38:00,구매확정,35000
ORD-000706696,CUST-000494546,ZIGZAG,,2026-02-24T09:38:00,구매확정,49000
ORD-000245965,CUST-000172126,ZIGZAG,,2025-05-05T22:35:00,구매확정,138000
ORD-000327766,CUST-000229388,ZIGZAG,,2025-07-23T08:25:00,구매확정,39000
ORD-000670932,CUST-000469475,ZIGZAG,,2026-01-29T13:16:00,구매확정,49000
ORD-000083874,CUST-000058712,ZIGZAG,,2024-10-13T20:44:00,구매확정,35000
ORD-001068108,CUST-000384657,ZIGZAG,,2026-07-04T10:46:00,구매확정,39000
ORD-000574017,CUST-000401640,ZIGZAG,,2025-12-17T14:53:00,구매확정,78000
ORD-001114154,CUST-000124109,ZIGZAG,,2026-07-22T13:50:00,배송완료,39000
ORD-001143862,CUST-000800700,ZIGZAG,,2026-07-28T20:00:00,배송완료,39000
ORD-000813801,CUST-000312476,ZIGZAG,,2026-03-22T19:53:00,구매확정,197000
ORD-000469902,CUST-000328683,ZIGZAG,,2025-10-26T19:35:00,구매확정,81000
ORD-000327892,CUST-000229477,ZIGZAG,,2025-07-23T19:34:00,구매확정,78000
ORD-000292594,CUST-000204798,ZIGZAG,,2025-06-20T17:16:00,구매확정,88000
ORD-001051588,CUST-000735875,ZIGZAG,,2026-06-27T08:19:00,구매확정,49000
ORD-000273945,CUST-000130757,ZIGZAG,,2025-06-02T23:40:00,구매확정,89000
ORD-001184530,CUST-000829090,ZIGZAG,,2026-08-03T09:19:00,배송완료,49000
ORD-000984883,CUST-000689241,ZIGZAG,,2026-05-31T15:14:00,구매확정,39000
ORD-000651871,CUST-000341750,ZIGZAG,,2026-01-15T23:13:00,구매확정,84000
ORD-000192765,CUST-000134999,ZIGZAG,,2025-03-14T09:26:00,구매확정,49000
ORD-000096100,CUST-000033879,ZIGZAG,,2024-11-12T14:07:00,구매확정,49000
ORD-001062913,CUST-000743912,ZIGZAG,,2026-07-01T10:58:00,구매확정,58000
ORD-000720103,CUST-000211510,ZIGZAG,,2026-03-02T09:44:00,구매확정,70000
ORD-000035318,CUST-000014809,ZIGZAG,,2024-06-11T18:47:00,구매확정,35000
ORD-001185090,CUST-000829484,ZIGZAG,,2026-08-04T09:21:00,배송완료,78000
ORD-000651935,CUST-000351006,OFFLINE,STORE-02,2026-01-15T15:56:00,구매확정,74000
ORD-001180013,CUST-000825954,ZIGZAG,,2026-08-03T09:20:00,배송완료,89000
ORD-000410689,CUST-000051348,ZIGZAG,,2025-09-12T21:57:00,구매확정,88000
ORD-000454879,CUST-000318204,ZIGZAG,,2025-10-14T23:46:00,구매확정,49000
ORD-000208960,CUST-000146267,ZIGZAG,,2025-03-29T19:07:00,구매확정,138000
ORD-000577347,CUST-000403983,ZIGZAG,,2025-12-19T13:08:00,구매확정,39000
ORD-000532614,CUST-000372672,ZIGZAG,,2025-11-27T17:45:00,구매확정,39000
ORD-000075869,CUST-000053087,ZIGZAG,,2024-09-22T08:35:00,구매확정,74000
ORD-001161626,CUST-000813193,OFFLINE,STORE-02,2026-07-31T18:00:00,배송완료,39000
ORD-000774530,CUST-000542197,ZIGZAG,,2026-03-11T13:08:00,구매확정,35000
ORD-001024714,CUST-000616986,ZIGZAG,,2026-06-16T20:33:00,구매확정,19000
ORD-000473072,CUST-000087888,ZIGZAG,,2025-10-28T09:14:00,구매확정,39000
ORD-000658458,CUST-000049702,ZIGZAG,,2026-01-19T22:43:00,구매확정,74000
ORD-000673710,CUST-000471439,ZIGZAG,,2026-01-31T17:42:00,구매확정,98000
ORD-001220762,CUST-000289590,ZIGZAG,,2026-08-09T18:22:00,배송완료,78000
ORD-000798467,CUST-000558917,ZIGZAG,,2026-03-15T18:11:00,구매확정,19000
ORD-001182634,CUST-000657757,ZIGZAG,,2026-08-03T15:55:00,배송완료,88000
ORD-001052205,CUST-000736327,ZIGZAG,,2026-06-27T22:11:00,구매확정,89000
ORD-000811968,CUST-000568296,ZIGZAG,,2026-03-21T09:29:00,구매확정,35000
ORD-000586281,CUST-000154795,ZIGZAG,,2025-12-21T10:29:00,구매확정,98000
ORD-000074424,CUST-000039858,ZIGZAG,,2024-09-19T11:13:00,구매확정,39000
ORD-000125882,CUST-000088189,ZIGZAG,,2024-12-25T09:50:00,구매확정,49000
ORD-000615544,CUST-000430665,ZIGZAG,,2026-01-02T15:09:00,구매확정,35000
ORD-000819948,CUST-000573855,ZIGZAG,,2026-03-24T19:31:00,구매확정,59000
ORD-000880329,CUST-000616124,ZIGZAG,,2026-04-18T11:43:00,구매확정,94000
ORD-000047609,CUST-000033309,ZIGZAG,,2024-07-22T14:50:00,구매확정,39000
ORD-000189467,CUST-000132692,ZIGZAG,,2025-03-12T21:41:00,구매확정,35000
ORD-000281739,CUST-000197151,ZIGZAG,,2025-06-09T21:09:00,구매확정,88000
ORD-000408295,CUST-000285654,ZIGZAG,,2025-09-10T21:19:00,구매확정,39000
ORD-000371369,CUST-000259844,ZIGZAG,,2025-08-10T15:10:00,구매확정,128000
ORD-000646866,CUST-000452615,ZIGZAG,,2026-01-13T16:20:00,구매확정,70000
ORD-000744487,CUST-000375229,ZIGZAG,,2026-03-06T10:55:00,구매확정,88000
ORD-000387059,CUST-000221732,ZIGZAG,,2025-08-23T13:30:00,구매확정,88000
ORD-000969954,CUST-000518243,ZIGZAG,,2026-05-25T14:18:00,구매확정,89000
ORD-000409851,CUST-000286743,ZIGZAG,,2025-09-11T12:45:00,구매확정,153000
ORD-000392053,CUST-000274325,ZIGZAG,,2025-08-28T16:51:00,구매확정,39000
ORD-000902770,CUST-000280670,ZIGZAG,,2026-04-27T16:32:00,구매확정,35000
ORD-000298155,CUST-000208680,ZIGZAG,,2025-06-25T17:00:00,구매확정,39000
ORD-000272536,CUST-000190712,ZIGZAG,,2025-05-31T08:09:00,구매확정,35000
ORD-001187861,CUST-000067430,ZIGZAG,,2026-08-04T11:40:00,배송완료,108000
ORD-001241784,CUST-000869021,ZIGZAG,,2026-08-16T20:32:00,배송완료,68000
ORD-000563361,CUST-000243503,ZIGZAG,,2025-12-12T16:13:00,구매확정,49000
ORD-000145177,CUST-000101662,ZIGZAG,,2025-01-22T11:32:00,구매확정,84000
ORD-001149395,CUST-000804584,ZIGZAG,,2026-07-29T19:22:00,배송완료,89000
ORD-000469361,CUST-000271578,ZIGZAG,,2025-10-25T10:12:00,구매확정,89000
ORD-000968022,CUST-000677343,ZIGZAG,,2026-05-24T23:21:00,구매확정,88000
ORD-000937708,CUST-000656116,ZIGZAG,,2026-05-12T21:07:00,구매확정,78000
ORD-000529672,CUST-000370646,OFFLINE,STORE-02,2025-11-26T12:19:00,구매확정,89000
ORD-000904040,CUST-000014460,ZIGZAG,,2026-04-28T10:35:00,구매확정,78000
ORD-001042189,CUST-000729289,OFFLINE,STORE-02,2026-06-23T14:40:00,구매확정,89000
ORD-000351637,CUST-000138616,ZIGZAG,,2025-08-02T15:12:00,구매확정,39000
ORD-001094312,CUST-000765914,ZIGZAG,,2026-07-14T10:25:00,구매확정,35000
ORD-000344836,CUST-000109867,ZIGZAG,,2025-07-31T12:29:00,구매확정,88000
ORD-000224454,CUST-000157144,ZIGZAG,,2025-04-13T22:25:00,구매확정,39000
ORD-000770225,CUST-000539209,ZIGZAG,,2026-03-10T09:11:00,구매확정,39000
ORD-000614301,CUST-000429803,ZIGZAG,,2026-01-01T15:06:00,구매확정,49000
ORD-001081972,CUST-000024616,ZIGZAG,,2026-07-09T18:39:00,구매확정,89000
ORD-000149235,CUST-000079609,ZIGZAG,,2025-02-01T11:29:00,구매확정,49000
ORD-000946132,CUST-000232252,ZIGZAG,,2026-05-16T16:50:00,구매확정,74000
ORD-001036857,CUST-000725597,ZIGZAG,,2026-06-21T13:38:00,구매확정,128000
ORD-000124706,CUST-000087393,ZIGZAG,,2024-12-24T19:31:00,구매확정,88000
ORD-000116243,CUST-000081464,ZIGZAG,,2024-12-11T11:33:00,구매확정,74000
ORD-000556408,CUST-000389401,OFFLINE,STORE-02,2025-12-06T18:30:00,구매확정,39000
ORD-000835594,CUST-000584833,ZIGZAG,,2026-03-30T15:23:00,구매확정,84000
ORD-000258583,CUST-000180953,ZIGZAG,,2025-05-18T13:01:00,구매확정,89000
ORD-000086256,CUST-000019827,ZIGZAG,,2024-10-19T10:04:00,구매확정,49000
ORD-000283201,CUST-000198167,ZIGZAG,,2025-06-11T09:38:00,구매확정,89000
ORD-000725922,CUST-000508129,OFFLINE,STORE-02,2026-03-03T23:46:00,구매확정,39000
ORD-000066455,CUST-000046472,ZIGZAG,,2024-08-29T08:18:00,구매확정,35000
ORD-000628282,CUST-000389497,ZIGZAG,,2026-01-06T14:58:00,구매확정,39000
ORD-001218215,CUST-000852686,ZIGZAG,,2026-08-09T12:15:00,배송완료,78000
ORD-000346424,CUST-000233433,ZIGZAG,,2025-07-31T18:24:00,구매확정,35000
ORD-000440311,CUST-000308035,ZIGZAG,,2025-10-04T16:46:00,구매확정,39000
ORD-000327424,CUST-000229143,ZIGZAG,,2025-07-23T17:11:00,구매확정,89000
ORD-000293233,CUST-000205247,ZIGZAG,,2025-06-21T13:02:00,구매확정,35000
ORD-000979786,CUST-000261487,ZIGZAG,,2026-05-29T14:43:00,구매확정,39000
ORD-000036312,CUST-000013322,ZIGZAG,,2024-06-15T15:23:00,구매확정,39000
ORD-000546076,CUST-000382104,ZIGZAG,,2025-11-30T17:32:00,구매확정,178000
ORD-000124673,CUST-000087368,ZIGZAG,,2024-12-23T21:24:00,구매확정,78000
ORD-000628368,CUST-000439635,ZIGZAG,,2026-01-06T19:43:00,구매확정,88000
ORD-000443841,CUST-000310514,ZIGZAG,,2025-10-06T14:26:00,구매확정,49000
ORD-000169015,CUST-000116384,ZIGZAG,,2025-03-04T09:52:00,구매확정,39000
ORD-001108781,CUST-000776084,ZIGZAG,,2026-07-19T23:02:00,배송완료,123000
ORD-000581889,CUST-000407164,ZIGZAG,,2025-12-20T17:48:00,구매확정,49000
ORD-000226594,CUST-000158651,ZIGZAG,,2025-04-15T16:51:00,구매확정,35000
ORD-000651909,CUST-000456148,ZIGZAG,,2026-01-15T13:17:00,구매확정,127000
ORD-001247197,CUST-000872861,ZIGZAG,,2026-08-18T21:35:00,배송중,39000
ORD-000811802,CUST-000568191,ZIGZAG,,2026-03-21T11:42:00,구매확정,49000
ORD-000066602,CUST-000046565,ZIGZAG,,2024-08-29T12:28:00,구매확정,49000
ORD-000901040,CUST-000630593,ZIGZAG,,2026-04-26T20:03:00,구매확정,84000
ORD-000610108,CUST-000200212,ZIGZAG,,2025-12-30T08:51:00,구매확정,88000
ORD-000771123,CUST-000442222,ZIGZAG,,2026-03-10T10:39:00,구매확정,35000
ORD-000232356,CUST-000162655,ZIGZAG,,2025-04-21T09:06:00,구매확정,39000
ORD-000834996,CUST-000584410,ZIGZAG,,2026-03-30T21:57:00,구매확정,19000
ORD-000492620,CUST-000344621,ZIGZAG,,2025-11-12T17:39:00,구매확정,35000
ORD-000055653,CUST-000038927,ZIGZAG,,2024-08-03T14:51:00,구매확정,39000
ORD-000970281,CUST-000678935,ZIGZAG,,2026-05-25T13:08:00,구매확정,88000
ORD-001231228,CUST-000861699,ZIGZAG,,2026-08-12T14:41:00,배송완료,49000
ORD-000404488,CUST-000282984,ZIGZAG,,2025-09-07T09:43:00,구매확정,35000
ORD-000186474,CUST-000067090,ZIGZAG,,2025-03-11T11:21:00,구매확정,35000
ORD-000114857,CUST-000061189,ZIGZAG,,2024-12-08T21:01:00,구매확정,49000
ORD-001158053,CUST-000145745,ZIGZAG,,2026-07-31T19:07:00,배송완료,128000
ORD-000474330,CUST-000241403,OFFLINE,STORE-02,2025-10-29T11:32:00,구매확정,49000
ORD-000968256,CUST-000677510,ZIGZAG,,2026-05-24T12:20:00,구매확정,74000
ORD-000831717,CUST-000582083,ZIGZAG,,2026-03-29T10:07:00,구매확정,187000
ORD-000708628,CUST-000288816,ZIGZAG,,2026-02-26T17:28:00,구매확정,39000
ORD-000951844,CUST-000665973,ZIGZAG,,2026-05-17T18:28:00,구매확정,138000
ORD-001202995,CUST-000841983,ZIGZAG,,2026-08-07T19:31:00,배송완료,39000
ORD-001106759,CUST-000774668,ZIGZAG,,2026-07-19T20:44:00,배송완료,88000
ORD-000936939,CUST-000655577,ZIGZAG,,2026-05-11T09:43:00,구매확정,88000
ORD-000476354,CUST-000333154,ZIGZAG,,2025-10-31T14:46:00,구매확정,89000
ORD-000561568,CUST-000392999,ZIGZAG,,2025-12-10T23:13:00,구매확정,39000
ORD-000587535,CUST-000411152,OFFLINE,STORE-02,2025-12-22T18:26:00,구매확정,39000
ORD-000474732,CUST-000332029,ZIGZAG,,2025-10-29T08:02:00,구매확정,128000
ORD-000331653,CUST-000232112,ZIGZAG,,2025-07-26T22:57:00,구매확정,89000
ORD-000154853,CUST-000084301,ZIGZAG,,2025-02-16T10:27:00,구매확정,84000
ORD-000449336,CUST-000314336,ZIGZAG,,2025-10-11T15:06:00,구매확정,89000
ORD-000962219,CUST-000673269,ZIGZAG,,2026-05-22T16:50:00,구매확정,39000
ORD-000511687,CUST-000220298,ZIGZAG,,2025-11-22T22:58:00,구매확정,35000
ORD-000280180,CUST-000066678,ZIGZAG,,2025-06-08T20:01:00,구매확정,35000
ORD-000235333,CUST-000164753,ZIGZAG,,2025-04-24T13:51:00,구매확정,35000
ORD-000715858,CUST-000501039,OFFLINE,STORE-02,2026-03-01T16:46:00,구매확정,74000
ORD-000790515,CUST-000553336,ZIGZAG,,2026-03-14T14:01:00,구매확정,89000
ORD-000443033,CUST-000309919,ZIGZAG,,2025-10-05T17:12:00,구매확정,89000
ORD-000859973,CUST-000006563,ZIGZAG,,2026-04-10T14:13:00,구매확정,49000
ORD-000693356,CUST-000485250,ZIGZAG,,2026-02-15T21:41:00,구매확정,89000
ORD-000457973,CUST-000320366,ZIGZAG,,2025-10-17T19:56:00,구매확정,89000
ORD-000402694,CUST-000281738,ZIGZAG,,2025-09-06T19:41:00,구매확정,35000
ORD-000253147,CUST-000061922,ZIGZAG,,2025-05-12T19:30:00,구매확정,128000
ORD-000017891,CUST-000009232,ZIGZAG,,2024-04-12T13:43:00,구매확정,35000
ORD-000949406,CUST-000664269,ZIGZAG,,2026-05-17T16:48:00,구매확정,35000
ORD-000908849,CUST-000636022,ZIGZAG,,2026-04-30T20:07:00,구매확정,123000
ORD-000654674,CUST-000458090,ZIGZAG,,2026-01-17T18:01:00,구매확정,89000
ORD-001140088,CUST-000798028,ZIGZAG,,2026-07-27T17:58:00,배송완료,89000
ORD-001108882,CUST-000776159,ZIGZAG,,2026-07-20T08:02:00,배송완료,127000
ORD-000072397,CUST-000050667,ZIGZAG,,2024-09-14T09:27:00,구매확정,78000
ORD-000843580,CUST-000148196,ZIGZAG,,2026-04-03T10:35:00,구매확정,138000
ORD-000298793,CUST-000209132,OFFLINE,STORE-02,2025-06-26T13:08:00,구매확정,124000
ORD-000008080,CUST-000005669,ZIGZAG,,2024-03-12T13:03:00,구매확정,98000
ORD-000860397,CUST-000076628,ZIGZAG,,2026-04-10T21:41:00,구매확정,78000
ORD-000629821,CUST-000161205,ZIGZAG,,2026-01-07T19:50:00,구매확정,35000
ORD-000525713,CUST-000367848,ZIGZAG,,2025-11-25T22:18:00,구매확정,39000
ORD-000423037,CUST-000295963,OFFLINE,STORE-02,2025-09-21T09:57:00,구매확정,35000
ORD-000248708,CUST-000174030,ZIGZAG,,2025-05-08T13:09:00,구매확정,49000
ORD-001197674,CUST-000838274,ZIGZAG,,2026-08-06T10:41:00,배송완료,39000
ORD-000837345,CUST-000125015,ZIGZAG,,2026-03-31T18:58:00,구매확정,213000
ORD-000199807,CUST-000139890,ZIGZAG,,2025-03-20T20:07:00,구매확정,35000
ORD-000190783,CUST-000047789,ZIGZAG,,2025-03-13T17:26:00,구매확정,39000
ORD-000917746,CUST-000642244,ZIGZAG,,2026-05-03T23:46:00,구매확정,35000
ORD-001153652,CUST-000082412,ZIGZAG,,2026-07-30T16:03:00,배송완료,35000
ORD-000874193,CUST-000170155,ZIGZAG,,2026-04-16T12:13:00,구매확정,128000
ORD-000666560,CUST-000466415,ZIGZAG,,2026-01-25T10:02:00,구매확정,49000
ORD-001191240,CUST-000439773,ZIGZAG,,2026-08-05T10:49:00,배송완료,89000
ORD-000822921,CUST-000575953,ZIGZAG,,2026-03-25T09:41:00,구매확정,207000
ORD-000437402,CUST-000305999,ZIGZAG,,2025-10-01T15:47:00,구매확정,89000
ORD-000082809,CUST-000057981,OFFLINE,STORE-01,2024-10-10T08:35:00,구매확정,84000
ORD-000765019,CUST-000480023,ZIGZAG,,2026-03-09T22:14:00,구매확정,128000
ORD-000181616,CUST-000127196,ZIGZAG,,2025-03-09T10:20:00,구매확정,39000
ORD-001059813,CUST-000741711,ZIGZAG,,2026-06-30T16:30:00,구매확정,89000
ORD-000202733,CUST-000141947,ZIGZAG,,2025-03-22T15:22:00,구매확정,49000
ORD-000335746,CUST-000234941,ZIGZAG,,2025-07-27T15:01:00,구매확정,74000
ORD-001092012,CUST-000460764,ZIGZAG,,2026-07-13T18:34:00,구매확정,108000
ORD-001172167,CUST-000820467,ZIGZAG,,2026-08-02T12:08:00,배송완료,89000
ORD-000910064,CUST-000636875,ZIGZAG,,2026-05-01T21:33:00,구매확정,74000
ORD-001072976,CUST-000750943,ZIGZAG,,2026-07-05T23:45:00,구매확정,35000
ORD-000664198,CUST-000464770,ZIGZAG,,2026-01-24T22:03:00,구매확정,227000
ORD-000040394,CUST-000001927,ZIGZAG,,2024-06-28T09:56:00,구매확정,70000
ORD-000240493,CUST-000049464,ZIGZAG,,2025-04-29T08:29:00,구매확정,49000
ORD-000232249,CUST-000162579,ZIGZAG,,2025-04-21T15:33:00,구매확정,49000
ORD-000850090,CUST-000565138,ZIGZAG,,2026-04-05T10:04:00,구매확정,39000
ORD-000716894,CUST-000273729,ZIGZAG,,2026-03-01T08:51:00,구매확정,39000
ORD-000227395,CUST-000159216,ZIGZAG,,2025-04-16T23:04:00,구매확정,88000
ORD-000988322,CUST-000691665,ZIGZAG,,2026-06-01T14:56:00,구매확정,74000
ORD-001164411,CUST-000704919,ZIGZAG,,2026-08-01T13:49:00,배송완료,39000
ORD-000716414,CUST-000406959,ZIGZAG,,2026-03-01T11:44:00,구매확정,39000
ORD-000594363,CUST-000415898,ZIGZAG,,2025-12-25T14:42:00,구매확정,98000
ORD-000559154,CUST-000234136,ZIGZAG,,2025-12-08T13:55:00,구매확정,88000
ORD-000540775,CUST-000378433,ZIGZAG,,2025-11-29T11:23:00,구매확정,49000
ORD-000458630,CUST-000265054,ZIGZAG,,2025-10-17T20:54:00,구매확정,49000
ORD-000354619,CUST-000248150,ZIGZAG,,2025-08-03T22:35:00,구매확정,74000
ORD-001003712,CUST-000702392,ZIGZAG,,2026-06-07T12:52:00,구매확정,49000
ORD-000750883,CUST-000514293,ZIGZAG,,2026-03-07T12:25:00,구매확정,68000
ORD-001137285,CUST-000796036,ZIGZAG,,2026-07-27T17:26:00,배송완료,35000
ORD-000026430,CUST-000018493,ZIGZAG,,2024-05-11T20:14:00,구매확정,35000
ORD-000672024,CUST-000195686,ZIGZAG,,2026-01-30T19:16:00,구매확정,49000
ORD-000879199,CUST-000615333,ZIGZAG,,2026-04-18T16:24:00,구매확정,39000
ORD-000261395,CUST-000182951,ZIGZAG,,2025-05-20T10:07:00,구매확정,49000
ORD-000495707,CUST-000311177,ZIGZAG,,2025-11-14T20:17:00,구매확정,70000
ORD-001089483,CUST-000762556,ZIGZAG,,2026-07-12T21:33:00,구매확정,74000
ORD-001091753,CUST-000764150,ZIGZAG,,2026-07-13T08:41:00,구매확정,89000
ORD-000561402,CUST-000392888,ZIGZAG,,2025-12-10T22:19:00,구매확정,128000
ORD-000431878,CUST-000147534,ZIGZAG,,2025-09-27T21:30:00,구매확정,70000
ORD-001179075,CUST-000825276,ZIGZAG,,2026-08-02T18:41:00,배송완료,49000
ORD-000370850,CUST-000259485,ZIGZAG,,2025-08-09T14:10:00,구매확정,78000
ORD-001011732,CUST-000708011,OFFLINE,STORE-02,2026-06-11T21:51:00,구매확정,54000
ORD-001216899,CUST-000119307,ZIGZAG,,2026-08-09T09:51:00,배송완료,49000
ORD-000801802,CUST-000561223,ZIGZAG,,2026-03-16T20:58:00,구매확정,59000
