id,order_id,sku_code,qty,unit_price
1081347,ORD-000729120,NQ-TOP-001-S-ORC,1,39000
1514658,ORD-001020279,NQ-TOP-001-M-LYL,1,39000
26517,ORD-000017735,NQ-CLR-WRM-001-L-CRM,1,35000
1552465,ORD-001045575,NQ-TOP-001-XL-ORC,1,39000
1827719,ORD-001233144,NQ-TOP-001-XS-BLK,1,39000
1206574,ORD-000813450,NQ-DRS-001-S-BLK,1,59000
1589874,ORD-001070590,NQ-CLR-MUT-003-S-IVR,1,35000
660183,ORD-000443439,TRD-OUT-02-WAV-002-M-BEG,1,79000
1852490,ORD-001249772,NQ-TOP-001-S-ORC,1,39000
893979,ORD-000601999,NQ-TOP-002-L-GRY,1,39000
433361,ORD-000291030,NQ-PNT-001-L-BEG,1,49000
1676799,ORD-001128849,NQ-PNT-002-2XL-BEG,1,49000
1003953,ORD-000677456,NQ-TOP-001-L-BLK,1,39000
1419959,ORD-000956487,NQ-OUT-001-M-GRY,1,89000
892801,ORD-000601202,NQ-TOP-001-M-NVY,1,39000
675489,ORD-000453690,NQ-TOP-004-S-WHT,1,39000
559057,ORD-000375634,NQ-TOP-003-3XL-WHT,1,39000
268148,ORD-000180378,NQ-TOP-001-3XL-GRY,1,39000
752426,ORD-000505358,NQ-PNT-001-XL-GRY,1,49000
1332414,ORD-000898112,NQ-TOP-001-2XL-GRY,1,39000
741868,ORD-000498294,NQ-PNT-001-M-GRY,1,49000
59852,ORD-000040095,NQ-CLR-COOL-002-L-CRM,1,35000
773228,ORD-000519436,NQ-CLR-COOL-002-M-ASH,1,35000
803038,ORD-000539804,NQ-TOP-001-S-WHT,1,39000
738177,ORD-000495811,NQ-CLR-MUT-003-S-IVR,1,35000
633806,ORD-000425836,NQ-TOP-001-XL-NVY,1,39000
1622024,ORD-001092269,NQ-TOP-003-3XL-GRY,1,39000
878545,ORD-000591583,NQ-TOP-001-XL-GRY,1,39000
1732599,ORD-001166997,NQ-PNT-001-L-BEG,1,49000
512226,ORD-000343729,NQ-TOP-001-XL-GRY,1,39000
683177,ORD-000458928,NQ-TOP-001-L-NVY,1,39000
1681643,ORD-001132175,NQ-CLR-MUT-003-M-IVR,1,35000
1347136,ORD-000907982,NQ-OUT-002-S-GRY,1,89000
190856,ORD-000128203,NQ-CLR-MUT-006-S-IVR,1,35000
1791764,ORD-001207694,NQ-PNT-003-M-BEG,1,49000
1337091,ORD-000901256,NQ-TOP-001-S-WHT,1,39000
806913,ORD-000542482,NQ-CLR-MUT-003-L-ASH,1,35000
265686,ORD-000178734,NQ-OUT-002-S-GRY,1,89000
1622909,ORD-001092874,NQ-PNT-002-2XL-GRY,1,49000
297112,ORD-000199803,NQ-CLR-WRM-001-M-IVR,1,35000
676815,ORD-000454585,NQ-TOP-001-M-GRY,1,39000
193480,ORD-000130013,NQ-TOP-002-S-NVY,1,39000
1768514,ORD-001191668,NQ-OUT-003-L-NVY,1,89000
277475,ORD-000186609,NQ-TOP-001-2XL-ORC,1,39000
1299816,ORD-000876256,NQ-TOP-001-L-BLK,1,39000
99101,ORD-000066444,NQ-TOP-002-M-WHT,1,39000
835835,ORD-000562828,NQ-TOP-003-M-BLK,1,39000
1151202,ORD-000775988,NQ-TOP-003-XL-WHT,1,39000
482700,ORD-000324064,NQ-CLR-MUT-006-M-IVR,1,35000
189105,ORD-000127026,NQ-TOP-001-XL-GRY,1,39000
865232,ORD-000582676,NQ-TOP-001-M-LYL,1,39000
1289175,ORD-000869145,NQ-PNT-001-3XL-BLK,1,49000
1114996,ORD-000751551,NQ-TOP-001-M-NVY,1,39000
582202,ORD-000391283,NQ-TOP-001-M-ORC,1,39000
720419,ORD-000483858,NQ-CLR-MUT-003-S-IVR,1,35000
1301856,ORD-000877586,NQ-TOP-001-M-LYL,1,39000
362949,ORD-000244029,NQ-PNT-001-S-BLK,1,49000
1460171,ORD-000983652,NQ-TOP-001-XL-ORC,1,39000
155838,ORD-000104446,NQ-TOP-001-XL-GRY,1,39000
323349,ORD-000217293,NQ-PNT-001-2XL-BEG,1,49000
1161905,ORD-000783215,NQ-PNT-001-L-BLK,1,49000
1737913,ORD-001170648,NQ-PNT-001-L-NVY,1,49000
982154,ORD-000662616,NQ-TOP-002-2XL-GRY,1,39000
1323415,ORD-000892116,NQ-ACC-BAG-001-FREE-WHT,1,19000
1098579,ORD-000740537,NQ-DRS-001-S-IVR,1,59000
799037,ORD-000537050,NQ-TOP-003-2XL-WHT,1,39000
747184,ORD-000501821,NQ-CLR-COOL-002-S-ASH,1,35000
1510301,ORD-001017333,NQ-PNT-002-S-BEG,1,49000
622459,ORD-000418231,NQ-OUT-001-M-GRY,1,89000
1697711,ORD-001143623,NQ-TOP-003-XS-WHT,1,39000
579469,ORD-000389439,NQ-TOP-002-L-GRY,1,39000
544793,ORD-000366109,NQ-TOP-001-M-WHT,1,39000
1471581,ORD-000991349,NQ-PNT-001-2XL-KHK,1,49000
846338,ORD-000569938,NQ-TOP-002-M-BLK,1,39000
1460311,ORD-000983744,NQ-PNT-001-M-BLK,1,49000
18186,ORD-000012167,NQ-PNT-001-XS-NVY,1,49000
1150716,ORD-000775662,NQ-PNT-001-XS-NVY,1,49000
1577074,ORD-001062061,NQ-TOP-004-4XL-NVY,1,39000
210681,ORD-000141796,NQ-TOP-003-S-NVY,1,39000
554618,ORD-000372697,NQ-CLR-COOL-002-L-ASH,1,35000
1849657,ORD-001247857,NQ-OUT-001-L-GRY,1,89000
669076,ORD-000449410,NQ-PNT-001-M-NVY,1,49000
613383,ORD-000412173,NQ-CLR-COOL-002-M-CRM,1,35000
835411,ORD-000562545,NQ-TOP-001-4XL-WHT,1,39000
1441112,ORD-000970695,NQ-CLR-MUT-003-L-ASH,1,35000
50354,ORD-000033701,NQ-TOP-001-L-LYL,1,39000
492150,ORD-000330348,NQ-PNT-001-S-NVY,1,49000
962708,ORD-000649489,NQ-PNT-001-S-NVY,1,49000
1698746,ORD-001144322,NQ-OUT-001-M-NVY,1,89000
101264,ORD-000067867,NQ-CLR-WRM-004-M-IVR,1,35000
1138710,ORD-000767497,TRD-OUT-03-STR-001-M-BLK,1,69000
751801,ORD-000504942,NQ-TOP-001-M-GRY,1,39000
570820,ORD-000383528,NQ-PNT-001-XL-KHK,1,49000
941491,ORD-000634542,NQ-CLR-WRM-004-L-ASH,1,35000
1275506,ORD-000859811,NQ-TOP-001-M-SKB,1,39000
1242511,ORD-000837731,NQ-PNT-001-M-BLK,1,49000
260731,ORD-000175460,NQ-CLR-COOL-002-S-CRM,1,35000
618223,ORD-000415410,TRD-OUT-02-NAT-003-S-GRN,1,79000
1307915,ORD-000881689,NQ-TOP-001-XL-ORC,1,39000
1556551,ORD-001048312,NQ-TOP-001-XS-WHT,1,39000
732967,ORD-000492320,NQ-OUT-001-L-GRY,1,89000
971802,ORD-000655621,NQ-OUT-001-S-BLK,1,89000
742877,ORD-000498957,NQ-TOP-001-XL-NVY,1,39000
640382,ORD-000430208,NQ-TOP-001-M-SKB,1,39000
1596139,ORD-001074803,NQ-TOP-003-2XL-WHT,1,39000
1294052,ORD-000872387,NQ-ACC-BAG-001-FREE-BLK,1,19000
313389,ORD-000210693,NQ-TOP-001-XS-LYL,1,39000
995037,ORD-000671468,NQ-TOP-003-L-WHT,1,39000
850759,ORD-000572948,NQ-TOP-005-L-GRY,1,39000
1014213,ORD-000684230,NQ-TOP-002-S-BLK,1,39000
184128,ORD-000123614,NQ-PNT-001-XL-BEG,1,49000
1500980,ORD-001011152,NQ-TOP-001-L-GRY,1,39000
44856,ORD-000030049,NQ-PNT-002-XL-BEG,1,49000
579083,ORD-000389186,NQ-CLR-WRM-004-M-IVR,1,35000
1581127,ORD-001064745,NQ-OUT-002-S-GRY,1,89000
1815790,ORD-001224653,NQ-ACC-PCH-005-FREE-BLK,1,19000
99210,ORD-000066518,NQ-TOP-001-M-SKB,1,39000
1656405,ORD-001115217,NQ-CLR-MUT-006-S-IVR,1,35000
1448743,ORD-000975861,NQ-OUT-002-L-BLK,1,89000
1389777,ORD-000936417,NQ-CLR-MUT-003-S-CRM,1,35000
649510,ORD-000436312,NQ-OUT-001-M-BLK,1,89000
339493,ORD-000228123,NQ-OUT-003-S-BLK,1,89000
569000,ORD-000382300,NQ-OUT-002-M-NVY,1,89000
1696602,ORD-001142887,NQ-TOP-001-M-LYL,1,39000
1632144,ORD-001099028,NQ-CLR-COOL-002-S-IVR,1,35000
1014072,ORD-000684140,NQ-TOP-003-XL-BLK,1,39000
964380,ORD-000650640,NQ-TOP-002-M-GRY,1,39000
525557,ORD-000352774,NQ-CLR-WRM-001-S-ASH,1,35000
358791,ORD-000241204,NQ-TOP-004-M-GRY,1,39000
83787,ORD-000056033,NQ-TOP-001-L-ORC,1,39000
506365,ORD-000339833,NQ-CLR-WRM-001-M-IVR,1,35000
1463674,ORD-000986035,NQ-PNT-001-XL-NVY,1,49000
84172,ORD-000056293,NQ-TOP-001-M-SKB,1,39000
1465654,ORD-000987377,NQ-OUT-001-M-NVY,1,89000
440578,ORD-000295894,NQ-TOP-001-L-SKB,1,39000
76412,ORD-000051135,NQ-CLR-WRM-004-S-IVR,1,35000
972141,ORD-000655856,NQ-TOP-001-3XL-SKB,1,39000
796630,ORD-000535408,NQ-OUT-001-S-NVY,1,89000
65493,ORD-000043877,NQ-TOP-001-L-NVY,1,39000
251881,ORD-000169565,NQ-OUT-002-L-BLK,1,89000
1395791,ORD-000940425,NQ-CLR-COOL-005-M-IVR,1,35000
1176236,ORD-000792965,NQ-DRS-001-M-IVR,1,59000
75269,ORD-000050381,NQ-PNT-003-3XL-BLK,1,49000
1051310,ORD-000709031,NQ-CLR-WRM-001-M-CRM,1,35000
140486,ORD-000094110,NQ-CLR-WRM-004-S-IVR,1,35000
109139,ORD-000073137,NQ-CLR-WRM-001-S-ASH,1,35000
627338,ORD-000421485,NQ-OUT-001-L-NVY,1,89000
560428,ORD-000376547,NQ-TOP-001-3XL-LYL,1,39000
894405,ORD-000602274,NQ-TOP-001-3XL-GRY,1,39000
1461396,ORD-000984478,NQ-DRS-001-S-BLK,1,59000
595867,ORD-000400461,NQ-OUT-003-L-BEG,1,89000
1182901,ORD-000797540,NQ-TOP-001-XS-WHT,1,39000
920270,ORD-000619833,NQ-OUT-003-M-BLK,1,89000
1329579,ORD-000896197,NQ-CLR-MUT-003-S-CRM,1,35000
415068,ORD-000278811,NQ-OUT-001-M-BEG,1,89000
1486276,ORD-001001275,NQ-OUT-002-S-BLK,1,89000
1641586,ORD-001105322,NQ-OUT-002-M-NVY,1,89000
1573767,ORD-001059852,NQ-CLR-WRM-001-M-ASH,1,35000
1373680,ORD-000925661,NQ-OUT-003-L-BEG,1,89000
1373606,ORD-000925611,NQ-PNT-001-2XL-GRY,1,49000
1532525,ORD-001032181,NQ-OUT-001-S-GRY,1,89000
717722,ORD-000482025,NQ-TOP-001-L-ORC,1,39000
888405,ORD-000598252,NQ-OUT-002-L-BLK,1,89000
1376109,ORD-000927275,NQ-OUT-003-M-NVY,1,89000
1257957,ORD-000848105,NQ-PNT-001-S-BLK,1,49000
1397239,ORD-000941395,NQ-PNT-002-S-BLK,1,49000
626576,ORD-000420981,NQ-CLR-MUT-003-S-IVR,1,35000
204378,ORD-000137527,NQ-CLR-MUT-003-M-CRM,1,35000
193334,ORD-000129914,NQ-PNT-004-XL-BLK,1,49000
1536431,ORD-001034783,NQ-OUT-001-S-NVY,1,89000
1508248,ORD-001015959,NQ-TOP-001-M-BLK,1,39000
717514,ORD-000481877,NQ-TOP-003-M-BLK,1,39000
106569,ORD-000071422,NQ-PNT-001-S-NVY,1,49000
148278,ORD-000099330,NQ-TOP-001-2XL-SKB,1,39000
666480,ORD-000447656,NQ-PNT-002-XL-GRY,1,49000
1844114,ORD-001244138,NQ-OUT-001-L-BLK,1,89000
1295013,ORD-000873018,NQ-TOP-004-XL-NVY,1,39000
1787489,ORD-001204702,NQ-ACC-BAG-001-FREE-BLK,1,19000
801656,ORD-000538859,NQ-PNT-003-XL-BLK,1,49000
1524938,ORD-001027130,NQ-PNT-001-XL-BEG,1,49000
1397531,ORD-000941592,NQ-CLR-MUT-003-S-IVR,1,35000
1508780,ORD-001016304,NQ-CLR-COOL-005-L-CRM,1,35000
1407689,ORD-000948297,NQ-TOP-001-L-GRY,1,39000
193695,ORD-000130165,NQ-TOP-002-M-WHT,1,39000
1675518,ORD-001128000,NQ-CLR-WRM-001-M-ASH,1,35000
592617,ORD-000398289,NQ-TOP-003-XS-GRY,1,39000
1354123,ORD-000912676,NQ-OUT-001-L-BLK,1,89000
1634294,ORD-001100475,NQ-OUT-001-M-NVY,1,89000
45335,ORD-000030373,NQ-TOP-001-2XL-ORC,1,39000
195609,ORD-000131443,NQ-TOP-001-2XL-SKB,1,39000
1547575,ORD-001042257,NQ-OUT-001-S-BEG,1,89000
44846,ORD-000030043,NQ-CLR-MUT-006-M-IVR,1,35000
256783,ORD-000172806,NQ-CLR-COOL-002-M-ASH,1,35000
516854,ORD-000346805,NQ-CLR-WRM-004-M-IVR,1,35000
858424,ORD-000578074,NQ-TOP-001-L-WHT,1,39000
1286805,ORD-000867544,NQ-PNT-004-M-BLK,1,49000
873146,ORD-000587944,NQ-TOP-001-S-SKB,1,39000
1815196,ORD-001224230,NQ-CLR-COOL-002-M-IVR,1,35000
79985,ORD-000053478,NQ-CLR-MUT-003-S-CRM,1,35000
899629,ORD-000605942,NQ-CLR-COOL-002-S-IVR,1,35000
1031891,ORD-000696026,NQ-TOP-003-XL-WHT,1,39000
1598404,ORD-001076345,NQ-TOP-001-M-NVY,1,39000
1331519,ORD-000897505,NQ-PNT-001-2XL-BLK,1,49000
929960,ORD-000626483,NQ-TOP-001-XS-SKB,1,39000
838034,ORD-000564294,NQ-TOP-001-XS-NVY,1,39000
956677,ORD-000645415,NQ-TOP-001-L-LYL,1,39000
111049,ORD-000074424,NQ-CLR-MUT-003-M-ASH,1,35000
131482,ORD-000088020,NQ-TOP-001-M-WHT,1,39000
490558,ORD-000329285,NQ-OUT-001-S-BLK,1,89000
774069,ORD-000520042,NQ-CLR-COOL-002-S-CRM,1,35000
1434675,ORD-000966349,NQ-PNT-003-2XL-BLK,1,49000
1477470,ORD-000995318,NQ-CLR-MUT-006-S-CRM,1,35000
1557812,ORD-001049144,NQ-PNT-001-XL-BLK,1,49000
5903,ORD-000003961,NQ-PNT-003-XL-GRY,1,49000
1852574,ORD-001249834,NQ-TOP-001-2XL-WHT,1,39000
1291525,ORD-000870710,NQ-OUT-001-L-BLK,1,89000
1249287,ORD-000842309,NQ-DRS-001-S-BLK,1,59000
1123928,ORD-000757526,NQ-PNT-001-2XL-NVY,1,49000
1080237,ORD-000728388,TRD-OUT-03-NAT-003-S-BEG,1,69000
826990,ORD-000556804,NQ-TOP-002-M-GRY,1,39000
210561,ORD-000141718,NQ-PNT-001-XL-KHK,1,49000
716333,ORD-000481100,NQ-CLR-COOL-005-M-IVR,1,35000
1745261,ORD-001175736,NQ-PNT-001-2XL-BLK,1,49000
1489743,ORD-001003600,NQ-OUT-001-S-GRY,1,89000
1745930,ORD-001176222,NQ-ACC-CAP-004-FREE-BLK,1,19000
625660,ORD-000420392,NQ-TOP-005-XL-GRY,1,39000
663274,ORD-000445509,NQ-TOP-005-XL-GRY,1,39000
954986,ORD-000644168,NQ-PNT-001-2XL-KHK,1,49000
1329234,ORD-000895965,NQ-CLR-WRM-004-S-CRM,1,35000
826082,ORD-000556192,NQ-CLR-COOL-002-L-IVR,1,35000
508552,ORD-000341304,NQ-CLR-WRM-001-M-CRM,1,35000
1569484,ORD-001056986,NQ-OUT-001-L-GRY,1,89000
1053867,ORD-000710722,NQ-CLR-WRM-001-S-ASH,1,35000
592660,ORD-000398314,NQ-CLR-COOL-002-M-CRM,1,35000
1209347,ORD-000815310,NQ-ACC-BAG-001-FREE-BRN,1,19000
1734514,ORD-001168291,NQ-ACC-BAG-001-FREE-WHT,1,19000
257606,ORD-000173351,NQ-PNT-003-M-BEG,1,49000
1580095,ORD-001064043,NQ-ACC-BAG-001-FREE-BEG,1,19000
627645,ORD-000421685,NQ-TOP-001-M-LYL,1,39000
210696,ORD-000141805,NQ-TOP-003-M-WHT,1,39000
1148630,ORD-000774225,NQ-OUT-002-S-GRY,1,89000
508224,ORD-000341083,NQ-TOP-001-M-NVY,1,39000
1412167,ORD-000951280,NQ-DRS-002-M-IVR,1,59000
248733,ORD-000167407,NQ-TOP-003-XL-GRY,1,39000
459470,ORD-000308495,NQ-CLR-MUT-003-L-IVR,1,35000
809288,ORD-000544185,NQ-PNT-003-3XL-BEG,1,49000
246315,ORD-000165761,NQ-CLR-WRM-001-L-CRM,1,35000
1287919,ORD-000868300,NQ-TOP-001-S-WHT,1,39000
436262,ORD-000292988,NQ-TOP-001-L-LYL,1,39000
1312679,ORD-000884882,NQ-CLR-MUT-006-M-ASH,1,35000
1652531,ORD-001112589,NQ-TOP-001-M-BLK,1,39000
1394381,ORD-000939496,NQ-OUT-002-L-NVY,1,89000
656781,ORD-000441177,NQ-CLR-MUT-006-L-ASH,1,35000
710277,ORD-000477038,NQ-PNT-002-XL-BEG,1,49000
5378,ORD-000003614,NQ-CLR-WRM-001-M-IVR,1,35000
1644696,ORD-001107380,NQ-DRS-002-S-BLK,1,59000
391905,ORD-000263325,NQ-CLR-MUT-003-M-CRM,1,35000
1729668,ORD-001165010,NQ-TOP-001-M-BLK,1,39000
314276,ORD-000211270,NQ-PNT-001-2XL-BLK,1,49000
751078,ORD-000504461,NQ-TOP-001-XL-LYL,1,39000
799150,ORD-000537129,NQ-PNT-001-L-GRY,1,49000
488723,ORD-000328097,NQ-TOP-001-3XL-WHT,1,39000
213816,ORD-000143908,NQ-CLR-MUT-003-S-IVR,1,35000
372509,ORD-000250350,NQ-CLR-MUT-006-M-IVR,1,35000
1216670,ORD-000820269,NQ-TOP-002-XL-NVY,1,39000
314279,ORD-000211273,NQ-TOP-003-M-GRY,1,39000
887697,ORD-000597743,NQ-PNT-001-3XL-BEG,1,49000
550289,ORD-000369797,NQ-TOP-002-M-NVY,1,39000
1040070,ORD-000701498,NQ-PNT-004-XL-GRY,1,49000
751421,ORD-000504686,NQ-CLR-COOL-002-M-ASH,1,35000
1033047,ORD-000696784,NQ-TOP-001-XL-SKB,1,39000
967839,ORD-000652983,NQ-OUT-001-M-BEG,1,89000
13880,ORD-000009297,NQ-CLR-COOL-005-M-CRM,1,35000
599480,ORD-000402872,NQ-CLR-MUT-003-M-IVR,1,35000
1786606,ORD-001204083,NQ-OUT-001-L-NVY,1,89000
1040567,ORD-000701835,NQ-TOP-001-S-BLK,1,39000
1139083,ORD-000767746,NQ-CLR-MUT-006-S-IVR,1,35000
1347754,ORD-000908385,NQ-TOP-001-2XL-ORC,1,39000
1370233,ORD-000923396,NQ-OUT-002-S-BEG,1,89000
1568860,ORD-001056560,NQ-TOP-001-S-SKB,1,39000
1780889,ORD-001200138,NQ-TOP-001-XL-ORC,1,39000
322890,ORD-000216989,NQ-OUT-001-M-BLK,1,89000
875687,ORD-000589658,NQ-TOP-001-L-NVY,1,39000
371598,ORD-000249758,NQ-PNT-001-L-BEG,1,49000
444428,ORD-000298475,NQ-OUT-001-S-BLK,1,89000
1783297,ORD-001201836,NQ-CLR-WRM-004-L-IVR,1,35000
60456,ORD-000040504,NQ-CLR-MUT-003-M-IVR,1,35000
211427,ORD-000142296,NQ-TOP-001-3XL-BLK,1,39000
1392681,ORD-000938346,NQ-PNT-001-L-BLK,1,49000
1196199,ORD-000806506,NQ-TOP-001-XL-WHT,1,39000
443137,ORD-000297616,NQ-TOP-002-4XL-GRY,1,39000
660872,ORD-000443904,NQ-CLR-WRM-001-S-CRM,1,35000
579103,ORD-000389197,NQ-TOP-003-4XL-BLK,1,39000
1433149,ORD-000965322,NQ-TOP-001-L-LYL,1,39000
1126304,ORD-000759120,NQ-TOP-001-M-LYL,1,39000
1832906,ORD-001236640,NQ-TOP-001-XL-BLK,1,39000
88164,ORD-000058963,NQ-CLR-COOL-005-S-ASH,1,35000
1469101,ORD-000989710,NQ-DRS-001-S-BLK,1,59000
1023229,ORD-000690231,NQ-PNT-001-M-NVY,1,49000
273472,ORD-000183896,NQ-PNT-001-L-BLK,1,49000
515883,ORD-000346147,NQ-PNT-001-M-BLK,1,49000
905445,ORD-000609849,NQ-CLR-MUT-003-L-IVR,1,35000
1145697,ORD-000772225,NQ-PNT-001-XL-NVY,1,49000
1496060,ORD-001007828,NQ-ACC-BAG-001-FREE-WHT,1,19000
606109,ORD-000407320,NQ-CLR-MUT-006-L-CRM,1,35000
1039461,ORD-000701090,NQ-TOP-005-M-NVY,1,39000
1454032,ORD-000979468,NQ-DRS-002-S-BLK,1,59000
112842,ORD-000075607,NQ-CLR-MUT-003-M-CRM,1,35000
1408813,ORD-000949052,NQ-PNT-001-L-NVY,1,49000
1523964,ORD-001026501,NQ-ACC-BAG-001-FREE-WHT,1,19000
1610815,ORD-001084697,NQ-CLR-WRM-001-S-CRM,1,35000
1572512,ORD-001059009,NQ-TOP-001-M-BLK,1,39000
502959,ORD-000337570,NQ-CLR-COOL-002-S-ASH,1,35000
159201,ORD-000106698,NQ-CLR-WRM-001-S-IVR,1,35000
835756,ORD-000562776,NQ-PNT-002-XL-BLK,1,49000
655585,ORD-000440382,TRD-OUT-02-WAV-002-S-BEG,1,79000
18922,ORD-000012679,NQ-TOP-001-L-SKB,1,39000
263663,ORD-000177391,TRD-OUT-01-STR-001-S-BLK,1,79000
774112,ORD-000520075,NQ-TOP-005-S-GRY,1,39000
1132745,ORD-000763449,NQ-CLR-MUT-003-L-ASH,1,35000
1245441,ORD-000839715,NQ-PNT-001-M-GRY,1,49000
503156,ORD-000337700,NQ-PNT-001-L-BEG,1,49000
1318473,ORD-000888776,NQ-OUT-001-L-GRY,1,89000
887494,ORD-000597601,NQ-TOP-001-S-BLK,1,39000
1367983,ORD-000921862,NQ-PNT-001-XL-BEG,1,49000
958797,ORD-000646837,NQ-PNT-004-M-BLK,1,49000
380827,ORD-000255886,NQ-CLR-WRM-001-L-IVR,1,35000
1020416,ORD-000688351,NQ-PNT-003-2XL-BEG,1,49000
591609,ORD-000397625,NQ-TOP-002-M-NVY,1,39000
266956,ORD-000179592,NQ-TOP-001-S-GRY,1,39000
1748851,ORD-001178311,NQ-PNT-001-2XL-NVY,1,49000
711608,ORD-000477932,NQ-OUT-001-S-BEG,1,89000
1707066,ORD-001149876,NQ-OUT-001-L-GRY,1,89000
324331,ORD-000217960,NQ-CLR-COOL-002-S-CRM,1,35000
1094185,ORD-000737604,NQ-PNT-001-XL-NVY,1,49000
766918,ORD-000515174,NQ-TOP-003-M-GRY,1,39000
1604722,ORD-001080636,NQ-PNT-002-M-BEG,1,49000
1319465,ORD-000889446,NQ-ACC-BAG-001-FREE-WHT,1,19000
35923,ORD-000024027,NQ-TOP-001-M-LYL,1,39000
731666,ORD-000491433,NQ-TOP-001-M-NVY,1,39000
203727,ORD-000137085,NQ-PNT-001-2XL-KHK,1,49000
615004,ORD-000413256,NQ-TOP-001-L-SKB,1,39000
1018831,ORD-000687295,NQ-TOP-001-M-NVY,1,39000
845209,ORD-000569160,NQ-TOP-001-2XL-SKB,1,39000
889394,ORD-000598920,NQ-OUT-001-L-BLK,1,89000
1020899,ORD-000688672,NQ-PNT-001-L-NVY,1,49000
